Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	1	1	1	1	495	0	-0.0131475925445557	0	0	0	0
2	1	2	1	2	2	1	326	0	2.0361692905426	0	0	0	0
3	1	2	2	1	1	2	307	0	3.90221762657166	0	0	0	0
4	1	1	2	1	2	2	266	0	5.75158882141113	0	0	0	0
5	1	1	1	2	0	99	0	0	7.5676577091217	0	0	0	0
6	1	2	1	2	2	1	427	0	10.1334748268127	0	0	0	0
7	1	1	2	1	2	2	429	0	12.1161518096924	0	0	0	0
8	1	2	1	1	2	1	422	0	14.0988204479218	0	0	0	0
9	1	1	1	1	1	1	361	0	16.0648355484009	0	0	0	0
10	1	2	2	1	1	2	484	0	17.9808690547943	0	0	0	0
11	1	1	1	2	0	99	0	0	20.0135266780853	0	0	0	0
12	1	1	1	2	1	1	445	0	22.5793349742889	0	0	0	0
13	1	1	2	1	0	99	0	0	24.5786805152893	0	0	0	0
14	1	1	1	2	1	1	384	0	27.1444973945618	0	0	0	0
15	1	1	1	1	1	1	404	0	29.0771932601929	0	0	0	0
16	1	2	2	2	2	1	526	0	31.0432066917419	0	0	0	0
17	1	2	1	2	2	1	491	0	33.1258406639099	0	0	0	0
18	1	2	2	2	1	2	265	0	35.1751685142517	0	0	0	0
19	1	1	2	1	0	99	0	0	36.991236448288	0	0	0	0
20	1	1	2	2	1	1	555	0	39.5570583343506	0	0	0	0
21	1	1	2	1	2	2	336	0	41.6730115413666	0	0	0	0
22	1	1	1	2	1	1	733	0	43.5557334423065	0	0	0	0
23	1	2	2	1	1	2	362	0	45.8383107185364	0	0	0	0
24	1	1	1	1	1	1	470	0	47.754335641861	0	0	0	0
25	1	2	1	2	2	1	373	0	49.7703425884247	0	0	0	0
26	1	2	2	1	1	2	306	0	51.7030436992645	0	0	0	0
27	1	2	2	2	1	2	439	0	53.5524289608002	0	0	0	0
28	1	1	2	1	2	2	264	0	55.5517716407776	0	0	0	0
29	1	2	1	1	0	99	0	0	57.3678269386292	0	0	0	0
30	1	1	1	2	1	1	379	0	59.9336576461792	0	0	0	0
31	1	1	2	2	1	1	581	0	61.8663437366486	0	0	0	0
32	1	1	1	1	1	1	280	0	63.9989783763885	0	0	0	0
33	1	1	2	2	1	1	439	0	65.8483598232269	0	0	0	0
34	1	2	2	2	2	1	296	0	67.8477065563202	0	0	0	0
35	1	1	2	1	1	1	318	0	69.6970934867859	0	0	0	0
36	1	2	1	1	2	1	293	0	71.5631487369537	0	0	0	0
37	1	2	1	1	2	1	515	0	73.4125337600708	0	0	0	0
38	1	1	2	1	2	2	320	0	75.478524684906	0	0	0	0
39	1	2	1	2	2	1	550	0	77.3612422943115	0	0	0	0
40	1	2	2	1	1	2	322	0	79.4605555534363	0	0	0	0
41	1	1	1	1	1	1	728	0	81.326596736908	0	0	0	0
42	1	2	2	2	1	2	406	0	83.6091804504395	0	0	0	0
43	1	2	2	1	2	1	632	0	85.5751974582672	0	0	0	0
44	1	2	2	1	2	1	321	0	87.7744815349579	0	0	0	0
45	1	2	2	2	2	1	485	0	89.6571907997131	0	0	0	0
46	1	1	1	1	1	1	389	0	91.6898581981659	0	0	0	0
47	1	2	2	2	2	1	560	0	93.622551202774	0	0	0	0
48	1	2	1	2	2	1	308	0	95.7385184764862	0	0	0	0
49	1	1	1	2	1	1	338	0	97.6045804023743	0	0	0	0
50	1	2	2	1	1	2	503	0	99.5039603710175	0	0	0	0
51	1	2	2	1	2	1	325	0	101.553272724152	0	0	0	0
52	1	2	1	1	2	1	282	0	103.435996770859	0	0	0	0
53	1	2	1	1	2	1	330	0	105.268723726273	0	0	0	0
54	1	1	2	2	1	1	590	0	107.168109178543	0	0	0	0
55	1	1	2	1	2	2	273	0	109.317396402359	0	0	0	0
56	1	1	2	1	1	1	561	0	111.15012550354	0	0	0	0
57	1	2	2	1	2	1	620	0	113.266099214554	0	0	0	0
58	1	2	1	1	2	1	278	0	115.432061433792	0	0	0	0
59	1	2	1	2	2	1	278	0	117.264783143997	0	0	0	0
60	1	1	1	1	1	1	421	0	119.097511291504	0	0	0	0
61	1	1	2	1	2	2	245	0	121.080204725266	0	0	0	0
62	1	1	1	2	1	1	318	0	122.879616498947	0	0	0	0
63	1	2	1	2	2	1	421	0	124.745673179626	0	0	0	0
64	1	2	1	1	2	1	630	0	126.711690664291	0	0	0	0
65	1	1	1	1	1	1	376	0	128.894310235977	0	0	0	0
66	1	2	1	2	2	1	331	0	130.826998710632	0	0	0	0
67	1	1	2	2	2	2	344	0	132.709728479385	0	0	0	0
68	1	2	1	1	2	1	453	0	134.609106779099	0	0	0	0
69	1	1	1	2	1	1	405	0	136.608440160751	0	0	0	0
70	1	1	1	2	1	1	368	0	138.557801961899	0	0	0	0
71	1	1	1	1	1	1	363	0	140.47384262085	0	0	0	0
72	1	2	1	1	2	1	440	0	142.389885425568	0	0	0	0
73	1	1	2	2	2	2	384	0	144.389226675034	0	0	0	0
74	1	1	1	2	1	1	324	0	146.321935415268	0	0	0	0
75	1	2	2	2	2	1	625	0	148.204647779465	0	0	0	0
76	1	2	1	1	1	2	578	0	150.387268543243	0	0	0	0
77	1	2	2	1	2	1	565	0	152.51989364624	0	0	0	0
78	1	1	2	2	1	1	673	0	154.635877847672	0	0	0	0
79	1	1	2	1	2	2	304	0	156.868477106094	0	0	0	0
80	1	2	2	2	1	2	503	0	158.71787071228	0	0	0	0
81	1	1	1	1	1	1	870	0	160.767197132111	0	0	0	0
