Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	2	2	2	2	534	0	-0.0248447343801672	0	0	0	0
2	1	2	2	2	0	99	0	0	2.05811849409656	0	0	0	0
3	1	2	2	2	1	2	460	0	4.62390077507371	0	0	0	0
4	1	1	1	2	2	2	556	0	6.65648041726308	0	0	0	0
5	1	1	1	1	0	99	0	0	8.78905742888128	0	0	0	0
6	1	2	2	1	1	2	496	0	11.3714822522488	0	0	0	0
7	1	2	1	2	2	1	511	0	13.4203388621627	0	0	0	0
8	1	2	2	1	1	2	429	0	15.5029204758957	0	0	0	0
9	1	1	2	1	2	2	382	0	17.5022091414357	0	0	0	0
10	1	1	2	1	0	99	0	0	19.4515101583893	0	0	0	0
11	1	1	1	1	0	99	0	0	22.0339373361494	0	0	0	0
12	1	2	2	2	1	2	292	0	24.616911792682	0	0	0	0
13	1	1	2	1	2	2	283	0	26.4656818557796	0	0	0	0
14	1	1	1	1	1	1	369	0	28.3150216636313	0	0	0	0
15	1	1	2	1	2	2	218	0	30.2479900194958	0	0	0	0
16	1	2	1	1	2	1	495	0	32.0136721080471	0	0	0	0
17	1	2	1	1	2	1	221	0	34.0633350479693	0	0	0	0
18	1	2	1	2	2	1	230	0	35.8294277365185	0	0	0	0
19	1	1	2	2	2	2	352	0	37.6122194285272	0	0	0	0
20	1	1	1	2	1	1	437	0	39.5114983308213	0	0	0	0
21	1	1	1	1	1	1	199	0	41.4936077474431	0	0	0	0
22	1	2	1	2	1	2	224	0	43.2435517301637	0	0	0	0
23	1	2	2	1	1	2	410	0	45.0261185402924	0	0	0	0
24	1	2	1	1	1	2	220	0	46.9921158224624	0	0	0	0
25	1	1	1	1	1	1	246	0	48.7743479179226	0	0	0	0
26	1	2	2	2	1	2	254	0	50.5907558805648	0	0	0	0
27	1	2	1	2	2	1	327	0	52.3897363427404	0	0	0	0
28	1	1	1	2	0	99	0	0	54.2890442748012	0	0	0	0
29	1	2	1	2	2	1	452	0	56.871439196244	0	0	0	0
30	1	1	1	1	1	1	246	0	58.870747556779	0	0	0	0
31	1	2	2	2	2	1	237	0	60.6704558156343	0	0	0	0
32	1	2	1	1	2	1	230	0	62.4699314334339	0	0	0	0
33	1	2	2	2	1	2	240	0	64.2687847537454	0	0	0	0
34	1	1	2	2	2	2	249	0	66.0518602976172	0	0	0	0
35	1	2	2	2	2	1	608	0	67.8675131682521	0	0	0	0
36	1	1	1	2	0	99	0	0	70.0500642460083	0	0	0	0
37	1	1	2	1	2	2	564	0	72.6162833424605	0	0	0	0
38	1	1	1	2	0	99	0	0	74.7317134202003	0	0	0	0
39	1	1	2	2	1	1	539	0	77.2974688440918	0	0	0	0
40	1	2	2	1	1	2	218	0	79.3800529840537	0	0	0	0
41	1	1	2	2	2	2	242	0	81.1460936526892	0	0	0	0
42	1	1	2	2	1	1	618	0	82.9458280095841	0	0	0	0
43	1	1	2	1	2	2	245	0	85.1113262570962	0	0	0	0
44	1	1	1	2	1	1	269	0	86.9106965932697	0	0	0	0
45	1	1	1	2	1	1	405	0	88.726705410194	0	0	0	0
46	1	2	1	2	1	2	248	0	90.6930582090718	0	0	0	0
47	1	2	2	1	1	2	218	0	92.492431170378	0	0	0	0
48	1	2	1	1	2	1	249	0	94.2584382049135	0	0	0	0
49	1	1	2	1	2	2	338	0	96.0744331773112	0	0	0	0
50	1	2	1	2	2	1	536	0	97.9567564924128	0	0	0	0
51	1	2	1	2	2	1	357	0	100.039326544302	0	0	0	0
52	1	2	2	2	1	2	233	0	101.955825789637	0	0	0	0
53	1	2	1	1	2	1	242	0	103.738008160859	0	0	0	0
54	1	2	1	1	2	1	220	0	105.537355747318	0	0	0	0
55	1	2	2	1	2	1	532	0	107.320500150408	0	0	0	0
56	1	2	1	1	2	1	384	0	109.403258607379	0	0	0	0
57	1	2	1	1	2	1	228	0	111.351958111563	0	0	0	0
58	1	1	1	1	1	1	221	0	113.134638986732	0	0	0	0
59	1	1	2	2	1	1	231	0	114.900679384629	0	0	0	0
60	1	1	2	2	2	2	272	0	116.700027300549	0	0	0	0
