Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	2	2	2	2	707	0	-0.0117422521871049	0	0	0	0
2	1	2	1	1	2	1	586	0	2.23744955050643	0	0	0	0
3	1	2	1	1	0	99	0	0	4.37002871010918	0	0	0	0
4	1	1	2	1	0	99	0	0	6.93578677583719	0	0	0	0
5	1	1	2	1	0	99	0	0	9.51820769318147	0	0	0	0
6	1	2	2	2	2	1	724	0	12.1006463093217	0	0	0	0
7	1	1	1	1	1	1	520	0	14.3835591165989	0	0	0	0
8	1	2	1	1	2	1	470	0	16.4495087467658	0	0	0	0
9	1	2	1	1	2	1	405	0	18.4820673204958	0	0	0	0
10	1	1	1	1	1	1	695	0	20.4476997426245	0	0	0	0
11	1	1	1	2	1	1	543	0	22.696886402322	0	0	0	0
12	1	2	2	2	1	2	411	0	24.812827191985	0	0	0	0
13	1	2	2	2	0	99	0	0	26.7787914691435	0	0	0	0
14	1	2	2	2	2	1	806	0	29.3611937253445	0	0	0	0
15	1	1	1	2	1	1	840	0	31.727039149584	0	0	0	0
16	1	1	2	2	0	99	0	0	34.1262166478555	0	0	0	0
17	1	1	2	2	1	1	642	0	36.7091932951589	0	0	0	0
18	1	2	1	2	2	1	507	0	38.9082041325164	0	0	0	0
19	1	2	2	2	2	1	602	0	40.9737653456978	0	0	0	0
20	1	2	1	1	2	1	580	0	43.1396835549967	0	0	0	0
21	1	1	2	2	1	1	639	0	45.2726785199775	0	0	0	0
22	1	2	1	2	2	1	823	0	47.4719171271427	0	0	0	0
23	1	2	2	1	2	1	569	0	49.853956025152	0	0	0	0
24	1	2	1	1	2	1	581	0	51.9698937620851	0	0	0	0
25	1	2	2	1	2	1	945	0	54.1024675055232	0	0	0	0
26	1	1	2	1	1	1	685	0	56.6187365942169	0	0	0	0
27	1	2	2	1	1	2	564	0	58.8679267281259	0	0	0	0
28	1	2	2	1	0	99	0	0	61.0000165467209	0	0	0	0
29	1	2	2	2	2	1	586	0	63.5658156556601	0	0	0	0
30	1	1	1	1	1	1	643	0	65.7155281835294	0	0	0	0
31	1	1	1	2	1	1	573	0	67.9146201839321	0	0	0	0
32	1	2	2	2	2	1	824	0	70.0474500925047	0	0	0	0
33	1	2	1	2	2	1	585	0	72.4463719392079	0	0	0	0
