Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	1	1	1	1	566	0	-0.00952816009521484	0	0	0	0
2	1	2	1	2	2	1	324	0	2.09650588035583	0	0	0	0
3	1	1	2	2	1	1	607	0	3.94927954673767	0	0	0	0
4	1	1	2	1	1	1	557	0	6.09530997276306	0	0	0	0
5	1	2	2	1	2	1	554	0	8.18800354003906	0	0	0	0
6	1	1	1	1	1	1	476	0	10.2807197570801	0	0	0	0
7	1	1	2	1	2	2	303	0	12.293440580368	0	0	0	0
8	1	1	2	1	1	1	624	0	14.132889509201	0	0	0	0
9	1	2	2	2	2	1	497	0	16.2922425270081	0	0	0	0
10	1	2	1	2	2	1	358	0	18.3183119297028	0	0	0	0
11	1	1	2	2	1	1	482	0	20.2110748291016	0	0	0	0
12	1	2	1	1	2	1	413	0	22.2238049507141	0	0	0	0
13	1	1	2	2	1	1	555	0	24.1698889732361	0	0	0	0
14	1	1	1	1	2	2	487	0	26.2625875473022	0	0	0	0
15	1	1	2	1	1	1	620	0	28.288649559021	0	0	0	0
16	1	1	2	1	1	1	461	0	30.4480068683624	0	0	0	0
17	1	1	2	1	1	1	541	0	32.4474067687988	0	0	0	0
18	1	2	1	1	2	1	486	0	34.5267844200134	0	0	0	0
19	1	1	2	2	1	1	484	0	36.5528335571289	0	0	0	0
20	1	1	1	2	1	1	354	0	38.5788958072662	0	0	0	0
21	1	2	1	2	2	1	445	0	40.471661567688	0	0	0	0
22	1	2	1	2	2	1	371	0	42.4577307701111	0	0	0	0
23	1	2	1	1	2	1	385	0	44.3638179302216	0	0	0	0
24	1	2	2	2	1	2	369	0	46.2832014560699	0	0	0	0
25	1	1	2	1	1	1	568	0	48.1892697811127	0	0	0	0
26	1	1	2	2	1	1	526	0	50.295266866684	0	0	0	0
27	1	2	1	2	2	1	579	0	52.3612713813782	0	0	0	0
28	1	1	2	2	1	1	492	0	54.4806017875671	0	0	0	0
29	1	2	1	2	2	1	498	0	56.5066258907318	0	0	0	0
30	1	2	2	2	2	1	523	0	58.5459704399109	0	0	0	0
31	1	2	2	2	2	1	430	0	60.5986597537994	0	0	0	0
32	1	1	1	2	1	1	582	0	62.5580303668976	0	0	0	0
33	1	2	1	2	2	1	559	0	64.6773574352264	0	0	0	0
34	1	1	1	1	1	1	522	0	66.770035982132	0	0	0	0
35	1	2	1	1	2	1	454	0	68.8227064609528	0	0	0	0
36	1	1	2	2	1	1	460	0	70.8087434768677	0	0	0	0
37	1	2	2	1	2	1	468	0	72.8081135749817	0	0	0	0
38	1	2	1	1	2	1	549	0	74.807478427887	0	0	0	0
39	1	2	1	1	2	1	413	0	76.8868265151978	0	0	0	0
40	1	2	2	2	2	1	491	0	78.8328759670258	0	0	0	0
41	1	2	1	1	2	1	425	0	80.8588933944702	0	0	0	0
42	1	2	2	1	2	1	418	0	82.8182694911957	0	0	0	0
43	1	1	1	1	1	1	395	0	84.7776484489441	0	0	0	0
44	1	1	2	2	1	1	510	0	86.7103724479675	0	0	0	0
45	1	2	2	2	2	1	518	0	88.7497329711914	0	0	0	0
46	1	2	1	1	2	1	426	0	90.8024168014526	0	0	0	0
47	1	1	2	2	1	1	474	0	92.7617979049683	0	0	0	0
48	1	2	2	1	2	1	454	0	94.7744834423065	0	0	0	0
49	1	1	2	1	1	1	468	0	96.760529756546	0	0	0	0
50	1	1	2	2	1	1	404	0	98.7598989009857	0	0	0	0
