Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	2	1	2	1	538	0	-0.0149750709533691	0	0	0	0
2	1	2	1	1	2	1	422	0	2.08434438705444	0	0	0	0
3	1	2	1	2	2	1	439	0	4.05037522315979	0	0	0	0
4	1	2	1	1	2	1	424	0	6.04972195625305	0	0	0	0
5	1	2	2	2	2	1	698	0	8.03241872787476	0	0	0	0
6	1	1	1	2	1	1	432	0	10.2816889286041	0	0	0	0
7	1	2	1	1	2	1	417	0	12.2810425758362	0	0	0	0
8	1	2	1	2	2	1	435	0	14.2470602989197	0	0	0	0
9	1	1	2	1	1	1	500	0	16.2297525405884	0	0	0	0
10	1	2	1	2	2	1	451	0	18.2957468032837	0	0	0	0
11	1	2	1	2	2	1	355	0	20.2950956821442	0	0	0	0
12	1	1	1	1	1	1	295	0	22.1944754123688	0	0	0	0
13	1	2	2	1	2	1	446	0	24.0438847541809	0	0	0	0
14	1	2	2	1	2	1	446	0	26.043231010437	0	0	0	0
15	1	1	2	2	1	1	415	0	28.0425791740417	0	0	0	0
16	1	2	1	2	2	1	737	0	30.0252673625946	0	0	0	0
17	1	1	2	2	1	1	453	0	32.3245239257812	0	0	0	0
18	1	1	1	2	1	1	406	0	34.3238704204559	0	0	0	0
19	1	1	1	2	1	1	376	0	36.273232460022	0	0	0	0
20	1	2	2	2	1	2	428	0	38.2059423923492	0	0	0	0
21	1	2	2	1	2	1	492	0	40.2052977085114	0	0	0	0
22	1	1	1	1	1	1	523	0	42.2546348571777	0	0	0	0
23	1	1	1	1	1	1	456	0	44.3372914791107	0	0	0	0
24	1	2	2	2	2	1	520	0	46.3699524402618	0	0	0	0
25	1	2	2	1	2	1	471	0	48.4359607696533	0	0	0	0
26	1	2	2	2	2	1	502	0	50.4519603252411	0	0	0	0
27	1	2	1	2	2	1	467	0	52.5179619789124	0	0	0	0
28	1	1	1	2	1	1	452	0	54.5339698791504	0	0	0	0
29	1	2	2	1	2	1	533	0	56.5499835014343	0	0	0	0
30	1	2	1	2	2	1	337	0	58.6326375007629	0	0	0	0
31	1	1	2	1	1	1	486	0	60.5153577327728	0	0	0	0
32	1	1	2	1	1	1	773	0	62.5647060871124	0	0	0	0
33	1	1	1	1	1	1	761	0	64.8972702026367	0	0	0	0
34	1	1	2	1	1	1	604	0	67.2131922245026	0	0	0	0
35	1	2	1	1	2	1	470	0	69.379157781601	0	0	0	0
36	1	1	2	2	1	1	551	0	71.3951258659363	0	0	0	0
37	1	2	1	1	2	1	482	0	73.5111389160156	0	0	0	0
38	1	2	1	2	2	1	482	0	75.5438106060028	0	0	0	0
39	1	2	1	2	2	1	434	0	77.5764882564545	0	0	0	0
40	1	2	2	2	2	1	561	0	79.5758395195007	0	0	0	0
41	1	2	1	2	2	1	446	0	81.6918287277222	0	0	0	0
42	1	1	1	1	1	1	414	0	83.6911776065826	0	0	0	0
43	1	1	1	1	1	1	399	0	85.6738579273224	0	0	0	0
44	1	2	2	2	2	1	627	0	87.6398861408234	0	0	0	0
45	1	1	2	2	1	1	587	0	89.8225219249725	0	0	0	0
46	1	1	1	2	1	1	582	0	91.9551541805267	0	0	0	0
47	1	2	1	1	2	1	497	0	94.0878019332886	0	0	0	0
48	1	1	1	2	1	1	495	0	96.1537961959839	0	0	0	0
49	1	1	2	2	1	1	653	0	98.2197873592377	0	0	0	0
50	1	1	2	1	2	2	454	0	100.435729980469	0	0	0	0
51	1	2	2	1	2	1	502	0	102.435091733932	0	0	0	0
52	1	1	1	1	1	1	932	0	104.501088857651	0	0	0	0
53	1	1	2	2	1	1	658	0	106.98360824585	0	0	0	0
54	1	2	2	2	2	1	745	0	109.199551343918	0	0	0	0
55	1	1	2	1	1	1	813	0	111.515474081039	0	0	0	0
56	1	1	1	2	1	1	704	0	113.881371259689	0	0	0	0
57	1	1	1	2	1	1	567	0	116.130634069443	0	0	0	0
58	1	2	1	1	2	1	514	0	118.246623754501	0	0	0	0
59	1	1	2	2	1	1	896	0	120.32927441597	0	0	0	0
60	1	1	2	1	1	1	766	0	122.795148611069	0	0	0	0
61	1	2	2	2	2	1	706	0	125.111053228378	0	0	0	0
62	1	2	1	2	2	1	824	0	127.376996040344	0	0	0	0
63	1	1	1	1	1	1	794	0	129.75954914093	0	0	0	0
64	1	1	2	2	1	1	684	0	132.108795881271	0	0	0	0
65	1	2	1	2	2	1	804	0	134.341397285461	0	0	0	0
66	1	2	1	1	2	1	550	0	136.707302808762	0	0	0	0
67	1	1	1	2	1	1	675	0	138.806619882584	0	0	0	0
68	1	2	2	1	2	1	634	0	141.039231777191	0	0	0	0
69	1	1	1	1	1	1	739	0	143.221855401993	0	0	0	0
70	1	2	1	1	2	1	520	0	145.521105051041	0	0	0	0
71	1	1	2	2	1	1	645	0	147.603760480881	0	0	0	0
72	1	1	1	2	1	1	926	0	149.803048372269	0	0	0	0
73	1	1	1	2	1	1	539	0	152.285579204559	0	0	0	0
74	1	1	2	1	1	1	696	0	154.384895324707	0	0	0	0
75	1	1	2	1	1	1	671	0	156.634166479111	0	0	0	0
76	1	1	1	1	1	1	806	0	158.86677312851	0	0	0	0
77	1	1	2	2	1	1	600	0	161.232678890228	0	0	0	0
78	1	2	2	2	2	1	547	0	163.38196849823	0	0	0	0
79	1	2	2	2	2	1	944	0	165.481291294098	0	0	0	0
80	1	1	1	1	1	1	828	0	167.980485677719	0	0	0	0
81	1	2	2	1	2	1	718	0	170.379709243774	0	0	0	0
82	1	1	2	2	1	1	643	0	172.662292480469	0	0	0	0
83	1	2	2	1	2	1	619	0	174.861586093903	0	0	0	0
84	1	2	1	1	2	1	773	0	177.027544260025	0	0	0	0
85	1	2	2	2	2	1	617	0	179.360130786896	0	0	0	0
86	1	2	1	1	2	1	530	0	181.542754173279	0	0	0	0
87	1	2	2	2	2	1	591	0	183.642065286636	0	0	0	0
88	1	2	2	1	2	1	475	0	185.791369199753	0	0	0	0
89	1	1	2	1	1	1	697	0	187.824048757553	0	0	0	0
90	1	1	1	2	1	1	704	0	190.073311567307	0	0	0	0
91	1	1	1	1	0	99	0	0	192.32258439064	0	0	0	0
92	1	2	2	1	2	1	607	0	194.905078411102	0	0	0	0
93	1	1	2	1	1	1	777	0	197.071046352386	0	0	0	0
94	1	1	2	1	1	1	574	0	199.403615474701	0	0	0	0
95	1	1	2	2	1	1	536	0	201.536256074905	0	0	0	0
96	1	2	1	1	2	1	598	0	203.618920087814	0	0	0	0
97	2	1	2	1	1	1	615	0	219.697041034698	0	0	0	0
98	2	1	2	1	1	1	513	0	221.879670381546	0	0	0	0
99	2	2	1	2	2	1	751	0	223.962328910828	0	0	0	0
100	2	1	1	1	1	1	579	0	226.261573791504	0	0	0	0
101	2	1	1	2	1	1	911	0	228.394214630127	0	0	0	0
102	2	2	2	2	1	2	573	0	230.860092878342	0	0	0	0
103	2	2	2	2	2	1	487	0	233.009383440018	0	0	0	0
104	2	2	2	1	2	1	534	0	235.05872297287	0	0	0	0
105	2	1	2	2	1	1	515	0	237.141379594803	0	0	0	0
106	2	2	1	1	2	1	721	0	239.207386732101	0	0	0	0
107	2	1	1	2	1	1	487	0	241.489977359772	0	0	0	0
108	2	2	2	2	2	1	613	0	243.539309740067	0	0	0	0
109	2	1	2	1	1	1	623	0	245.721930027008	0	0	0	0
110	2	2	2	1	2	1	472	0	247.904565811157	0	0	0	0
111	2	1	2	1	1	1	584	0	249.920554876328	0	0	0	0
112	2	2	1	1	2	1	595	0	252.0532143116	0	0	0	0
113	2	2	2	1	2	1	462	0	254.202516317368	0	0	0	0
114	2	1	2	2	1	1	510	0	256.235198497772	0	0	0	0
115	2	2	2	1	2	1	539	0	258.30118227005	0	0	0	0
116	2	2	2	2	2	1	632	0	260.400509357452	0	0	0	0
