Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	2	1	1	2	308	0	-0.0150785446166992	0	0	0	0
2	1	2	1	1	2	1	521	0	1.8509783744812	0	0	0	0
3	1	1	1	2	1	1	407	0	3.93363356590271	0	0	0	0
4	1	1	1	1	1	1	377	0	5.89964437484741	0	0	0	0
5	1	2	2	2	0	99	0	0	7.84899616241455	0	0	0	0
6	1	1	2	2	2	2	421	0	10.4314804077148	0	0	0	0
7	1	2	2	1	0	99	0	0	12.4141693115234	0	0	0	0
8	1	1	2	1	2	2	415	0	14.9966526031494	0	0	0	0
9	1	2	2	2	0	99	0	0	16.9626610279083	0	0	0	0
10	1	1	1	2	1	1	396	0	19.5284790992737	0	0	0	0
11	1	2	1	1	2	1	590	0	21.4945075511932	0	0	0	0
12	1	1	2	2	2	2	408	0	23.6437964439392	0	0	0	0
13	1	1	1	1	1	1	698	0	25.6098201274872	0	0	0	0
14	1	2	2	2	1	2	337	0	27.859078168869	0	0	0	0
15	1	1	2	1	1	1	806	0	29.7417893409729	0	0	0	0
16	1	2	2	1	2	1	632	0	32.1076819896698	0	0	0	0
17	1	2	1	1	2	1	338	0	34.2902863025665	0	0	0	0
18	1	2	1	2	2	1	343	0	36.1730105876923	0	0	0	0
19	1	1	1	1	1	1	588	0	38.0723831653595	0	0	0	0
20	1	2	2	2	2	1	583	0	40.221666097641	0	0	0	0
21	1	1	2	2	0	99	0	0	42.3709683418274	0	0	0	0
22	1	1	2	2	2	2	443	0	44.9534423351288	0	0	0	0
23	1	1	2	2	1	1	795	0	46.952787399292	0	0	0	0
24	1	2	1	1	2	1	590	0	49.3020191192627	0	0	0	0
25	1	2	1	1	2	1	840	0	51.4513096809387	0	0	0	0
26	1	2	1	2	2	1	425	0	53.8505251407623	0	0	0	0
27	1	1	2	2	2	2	507	0	55.833199262619	0	0	0	0
28	1	1	1	1	1	1	312	0	57.9158549308777	0	0	0	0
29	1	1	2	1	1	1	382	0	59.781902551651	0	0	0	0
30	1	2	1	1	2	1	449	0	61.7145955562592	0	0	0	0
31	1	2	1	2	2	1	386	0	63.7139432430267	0	0	0	0
32	1	2	2	1	1	2	245	0	65.6466403007507	0	0	0	0
33	1	1	1	2	1	1	461	0	67.4627032279968	0	0	0	0
34	1	2	2	2	1	2	429	0	69.4953670501709	0	0	0	0
35	1	2	1	2	2	1	765	0	71.4947135448456	0	0	0	0
36	1	2	1	2	2	1	369	0	73.8106215000153	0	0	0	0
37	1	2	1	2	2	1	405	0	75.7266592979431	0	0	0	0
38	1	1	1	1	1	1	407	0	77.6926774978638	0	0	0	0
39	1	2	1	2	2	1	441	0	79.6587002277374	0	0	0	0
40	1	1	2	1	2	2	505	0	81.6747016906738	0	0	0	0
41	1	1	1	2	1	1	519	0	83.7406923770905	0	0	0	0
42	1	1	2	1	2	2	341	0	85.8066773414612	0	0	0	0
43	1	1	1	2	1	1	601	0	87.7060573101044	0	0	0	0
44	1	1	1	2	1	1	355	0	89.8720002174377	0	0	0	0
45	1	1	2	1	2	2	455	0	91.7880434989929	0	0	0	0
46	1	2	1	2	2	1	600	0	93.8040511608124	0	0	0	0
47	1	2	2	1	1	2	754	0	95.9533433914185	0	0	0	0
48	1	1	2	1	1	1	966	0	98.2692375183105	0	0	0	0
49	1	1	1	1	1	1	450	0	100.801748991013	0	0	0	0
50	1	1	2	2	2	2	434	0	102.801084041595	0	0	0	0
51	1	1	2	1	1	1	627	0	104.78376698494	0	0	0	0
52	1	2	2	2	2	1	605	0	106.966393232346	0	0	0	0
53	1	2	1	1	2	1	663	0	109.132345438004	0	0	0	0
54	1	1	1	1	1	1	559	0	111.34828543663	0	0	0	0
55	1	1	2	1	1	1	587	0	113.480920314789	0	0	0	0
56	1	2	2	1	2	1	613	0	115.630210399628	0	0	0	0
57	1	2	1	1	1	2	591	0	117.796167373657	0	0	0	0
58	1	2	2	2	2	1	666	0	119.945462465286	0	0	0	0
59	1	1	2	1	1	1	498	0	122.161400079727	0	0	0	0
60	1	2	2	1	2	1	576	0	124.227391242981	0	0	0	0
61	1	1	1	2	1	1	699	0	126.360019445419	0	0	0	0
62	1	1	1	1	1	1	754	0	128.60928440094	0	0	0	0
63	1	2	2	1	2	1	695	0	130.908528089523	0	0	0	0
64	1	1	1	2	1	1	605	0	133.157793998718	0	0	0	0
65	1	2	1	2	2	1	551	0	135.323745012283	0	0	0	0
66	1	1	1	2	1	1	452	0	137.439720630646	0	0	0	0
67	1	2	2	2	2	1	628	0	139.455713272095	0	0	0	0
68	1	1	1	1	1	1	556	0	141.638338327408	0	0	0	0
69	1	1	1	2	1	1	681	0	143.754312753677	0	0	0	0
70	1	1	1	2	1	1	528	0	145.986904144287	0	0	0	0
71	1	2	2	2	2	1	541	0	148.08621430397	0	0	0	0
72	1	2	2	2	2	1	506	0	150.185534238815	0	0	0	0
73	1	1	2	2	1	1	584	0	152.251523256302	0	0	0	0
74	1	1	2	2	1	1	563	0	154.384146690369	0	0	0	0
75	1	2	2	1	2	1	575	0	156.500131368637	0	0	0	0
76	1	2	2	1	2	1	554	0	158.632763385773	0	0	0	0
77	1	2	1	2	2	1	726	0	160.748735427856	0	0	0	0
78	1	1	2	2	1	1	555	0	163.031321048737	0	0	0	0
79	1	1	1	1	1	1	440	0	165.147291660309	0	0	0	0
80	1	2	2	1	2	1	632	0	167.146641016006	0	0	0	0
81	1	2	1	2	2	1	530	0	169.329255342484	0	0	0	0
82	1	2	1	1	2	1	430	0	171.428567409515	0	0	0	0
83	1	1	1	2	1	1	431	0	173.42790722847	0	0	0	0
84	1	1	1	1	1	1	447	0	175.427257299423	0	0	0	0
85	1	1	2	2	2	2	432	0	177.426599502563	0	0	0	0
86	1	2	2	1	2	1	593	0	179.409282445908	0	0	0	0
87	1	2	1	2	2	1	571	0	181.575241327286	0	0	0	0
88	1	2	2	2	2	1	647	0	183.707868337631	0	0	0	0
89	1	2	1	1	2	1	783	0	185.923817157745	0	0	0	0
90	1	2	2	2	2	1	562	0	188.256380319595	0	0	0	0
91	1	1	2	2	1	1	814	0	190.372346401215	0	0	0	0
92	1	1	2	1	1	1	576	0	192.73824930191	0	0	0	0
93	1	2	1	1	2	1	572	0	194.87087225914	0	0	0	0
94	1	1	1	1	1	1	471	0	197.003506183624	0	0	0	0
95	1	1	2	1	1	1	647	0	199.019515991211	0	0	0	0
96	1	2	1	1	2	1	607	0	201.218799352646	0	0	0	0
97	2	2	1	1	2	1	588	0	210.565741300583	0	0	0	0
98	2	1	2	2	1	1	567	0	212.715031147003	0	0	0	0
99	2	1	1	2	1	1	691	0	214.831010103226	0	0	0	0
100	2	2	2	1	2	1	618	0	217.080275297165	0	0	0	0
101	2	1	2	2	1	1	564	0	219.24621963501	0	0	0	0
102	2	2	1	2	2	1	480	0	221.362202167511	0	0	0	0
103	2	2	1	1	2	1	591	0	223.411531448364	0	0	0	0
104	2	1	2	1	1	1	649	0	225.560826301575	0	0	0	0
105	2	1	1	2	1	1	722	0	227.760103225708	0	0	0	0
106	2	1	1	1	1	1	488	0	230.042693376541	0	0	0	0
107	2	2	2	1	2	1	599	0	232.075350999832	0	0	0	0
108	2	1	2	1	1	1	595	0	234.22465634346	0	0	0	0
109	2	2	1	2	2	1	523	0	236.390615224838	0	0	0	0
110	2	1	2	1	1	1	521	0	238.47326540947	0	0	0	0
111	2	1	2	2	1	1	695	0	240.555918216705	0	0	0	0
112	2	1	2	2	1	1	493	0	242.805183410645	0	0	0	0
113	2	2	1	2	2	1	492	0	244.854509353638	0	0	0	0
114	2	2	1	2	2	1	506	0	246.920500278473	0	0	0	0
115	2	2	2	1	1	2	488	0	248.986485958099	0	0	0	0
116	2	2	2	1	2	1	678	0	251.03581237793	0	0	0	0
117	2	1	1	2	1	1	845	0	253.268420219421	0	0	0	0
118	2	2	1	1	2	1	542	0	255.667636394501	0	0	0	0
119	2	1	1	2	1	1	603	0	257.766954183578	0	0	0	0
120	2	2	1	2	2	1	517	0	259.932907581329	0	0	0	0
121	2	2	2	1	2	1	644	0	261.998902320862	0	0	0	0
122	2	2	2	2	2	1	492	0	264.198178052902	0	0	0	0
123	2	2	1	2	2	1	826	0	266.247512340546	0	0	0	0
124	2	1	1	2	1	1	380	0	268.630058050156	0	0	0	0
125	2	2	2	2	2	1	575	0	270.56277012825	0	0	0	0
126	2	1	1	1	1	1	522	0	272.69540143013	0	0	0	0
127	2	2	1	2	2	1	440	0	274.778051376343	0	0	0	0
128	2	1	2	1	1	1	664	0	276.777401447296	0	0	0	0
129	2	2	2	2	2	1	560	0	278.993342399597	0	0	0	0
130	2	2	2	1	2	1	652	0	281.109317064285	0	0	0	0
131	2	2	1	1	2	1	437	0	283.325251340866	0	0	0	0
132	2	1	1	1	1	1	533	0	285.324594259262	0	0	0	0
133	2	2	1	2	0	99	0	0	287.407253265381	0	0	0	0
134	2	1	2	2	1	1	700	0	289.989747285843	0	0	0	0
135	2	2	2	1	2	1	610	0	292.239007234573	0	0	0	0
