Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	1	1	1	1	501	0	-0.0124959945678711	0	0	0	0
2	1	1	1	1	1	1	436	0	2.03684496879578	0	0	0	0
3	1	2	2	1	2	1	549	0	4.0195324420929	0	0	0	0
4	1	1	2	1	1	1	562	0	6.11885690689087	0	0	0	0
5	1	2	2	1	2	1	558	0	8.23482537269592	0	0	0	0
6	1	1	1	2	1	1	490	0	10.3508143424988	0	0	0	0
7	1	2	1	2	2	1	344	0	12.4001393318176	0	0	0	0
8	1	2	1	2	2	1	381	0	14.2995343208313	0	0	0	0
9	1	1	1	2	1	1	368	0	16.2322404384613	0	0	0	0
10	1	1	1	1	1	1	372	0	18.1649327278137	0	0	0	0
11	1	2	2	1	1	2	375	0	20.0976524353027	0	0	0	0
12	1	1	2	1	1	1	523	0	22.0303494930267	0	0	0	0
13	1	2	1	2	2	1	361	0	24.0963463783264	0	0	0	0
14	1	2	2	2	2	1	380	0	26.0123913288116	0	0	0	0
15	1	2	2	1	2	1	543	0	27.9450931549072	0	0	0	0
16	1	2	2	2	2	1	605	0	30.0444228649139	0	0	0	0
17	1	2	2	1	2	1	471	0	32.2103834152222	0	0	0	0
18	1	1	2	2	1	1	342	0	34.2263944149017	0	0	0	0
19	1	2	2	1	2	1	555	0	36.1257717609406	0	0	0	0
20	1	2	1	1	2	1	376	0	38.2250916957855	0	0	0	0
21	1	2	2	2	2	1	491	0	40.1578073501587	0	0	0	0
22	1	2	1	1	2	1	314	0	42.2071297168732	0	0	0	0
23	1	1	1	2	1	1	479	0	44.0731959342957	0	0	0	0
24	1	1	1	1	1	1	447	0	46.1058743000031	0	0	0	0
25	1	2	1	1	2	1	320	0	48.1052229404449	0	0	0	0
26	1	1	2	2	1	1	582	0	49.9712815284729	0	0	0	0
27	1	1	1	2	1	1	481	0	52.1039218902588	0	0	0	0
28	1	2	1	2	2	1	353	0	54.1365964412689	0	0	0	0
29	1	2	1	1	2	1	454	0	56.0359818935394	0	0	0	0
30	1	2	1	1	2	1	326	0	58.03533244133	0	0	0	0
31	1	1	2	2	1	1	459	0	59.9180564880371	0	0	0	0
32	1	2	1	2	2	1	427	0	61.9340693950653	0	0	0	0
33	1	1	1	2	1	1	412	0	63.9167604446411	0	0	0	0
34	1	1	2	1	1	1	719	0	65.8827860355377	0	0	0	0
35	1	1	1	2	1	1	388	0	68.1487159729004	0	0	0	0
