Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	1	1	1	1	511	0	-0.0138285160064697	0	0	0	0
2	1	2	2	1	2	1	628	0	2.052161693573	0	0	0	0
3	1	2	2	2	2	1	566	0	4.23478865623474	0	0	0	0
4	1	2	1	1	2	1	578	0	6.35076856613159	0	0	0	0
5	1	1	1	2	1	1	445	0	8.48341369628906	0	0	0	0
6	1	1	2	2	1	1	438	0	10.4827692508698	0	0	0	0
7	1	1	1	1	1	1	847	0	12.4654576778412	0	0	0	0
8	1	1	2	1	1	1	600	0	14.8646893501282	0	0	0	0
9	1	1	2	2	1	1	579	0	17.0139904022217	0	0	0	0
10	1	2	2	1	2	1	558	0	19.1466376781464	0	0	0	0
11	1	2	2	1	2	1	490	0	21.2626185417175	0	0	0	0
12	1	1	1	2	1	1	537	0	23.3119583129883	0	0	0	0
13	1	2	1	2	2	1	646	0	25.3946163654327	0	0	0	0
14	1	1	1	2	1	1	423	0	27.5938966274261	0	0	0	0
15	1	1	2	2	1	1	521	0	29.5599353313446	0	0	0	0
16	1	2	1	2	2	1	583	0	31.6425795555115	0	0	0	0
17	1	1	1	2	1	1	402	0	33.7752304077148	0	0	0	0
18	1	1	1	1	1	1	436	0	35.7245953083038	0	0	0	0
19	1	1	2	1	1	1	629	0	37.7072954177856	0	0	0	0
20	1	2	1	1	2	1	415	0	39.8899097442627	0	0	0	0
21	1	2	2	1	2	1	609	0	41.8559494018555	0	0	0	0
22	1	2	1	2	2	1	443	0	44.0219123363495	0	0	0	0
23	1	1	1	2	1	1	947	0	46.0212619304657	0	0	0	0
24	1	2	2	1	2	1	560	0	48.5204524993896	0	0	0	0
25	1	2	2	2	2	1	604	0	50.6364414691925	0	0	0	0
26	1	1	2	1	1	1	519	0	52.7857413291931	0	0	0	0
27	1	1	1	2	1	1	396	0	54.8684053421021	0	0	0	0
28	1	2	1	1	2	1	495	0	56.8177728652954	0	0	0	0
29	1	1	2	2	1	1	544	0	58.8671026229858	0	0	0	0
30	1	1	1	2	1	1	450	0	60.9664187431335	0	0	0	0
31	1	2	2	1	2	1	627	0	62.9657735824585	0	0	0	0
32	1	2	1	1	2	1	413	0	65.148410320282	0	0	0	0
33	1	2	2	1	2	1	463	0	67.1144347190857	0	0	0	0
34	1	1	1	2	1	1	487	0	69.1304397583008	0	0	0	0
35	1	2	1	1	2	1	462	0	71.1631252765656	0	0	0	0
36	1	2	1	1	2	1	398	0	73.1791424751282	0	0	0	0
37	1	1	2	2	1	1	569	0	75.1285035610199	0	0	0	0
38	1	1	2	2	1	1	468	0	77.2611436843872	0	0	0	0
39	1	1	2	2	1	1	428	0	79.2771644592285	0	0	0	0
40	1	2	1	1	2	1	437	0	81.2598466873169	0	0	0	0
41	1	2	1	1	2	1	327	0	83.2425405979156	0	0	0	0
42	1	1	1	2	1	1	516	0	85.1252658367157	0	0	0	0
43	1	2	1	2	2	1	618	0	87.1912627220154	0	0	0	0
44	1	1	2	1	1	1	723	0	89.3738985061646	0	0	0	0
45	1	2	2	2	2	1	689	0	91.6564824581146	0	0	0	0
46	1	2	2	2	2	1	616	0	93.889098405838	0	0	0	0
47	1	1	2	2	1	1	563	0	96.0550684928894	0	0	0	0
48	1	1	1	1	2	2	583	0	98.1710503101349	0	0	0	0
49	1	1	2	2	1	1	874	0	100.303682565689	0	0	0	0
50	1	2	2	2	2	1	618	0	102.736226320267	0	0	0	0
51	1	2	2	2	2	1	700	0	104.90219950676	0	0	0	0
52	1	2	2	1	2	1	522	0	107.151474475861	0	0	0	0
53	1	1	2	2	1	1	664	0	109.217466831207	0	0	0	0
54	1	2	2	2	2	1	680	0	111.433413743973	0	0	0	0
55	1	2	1	2	2	1	807	0	113.66602396965	0	0	0	0
56	1	2	1	1	2	1	545	0	116.031922340393	0	0	0	0
57	1	1	2	1	1	1	510	0	118.13124370575	0	0	0	0
58	1	2	1	2	2	1	516	0	120.197246551514	0	0	0	0
59	1	2	2	1	2	1	763	0	122.263250589371	0	0	0	0
60	1	2	2	1	2	1	503	0	124.579166889191	0	0	0	0
61	1	1	2	1	1	1	733	0	126.628503322601	0	0	0	0
62	1	2	2	2	2	1	562	0	128.911089420319	0	0	0	0
63	1	2	1	1	2	1	679	0	131.027074337006	0	0	0	0
64	1	1	2	1	1	1	766	0	133.25968837738	0	0	0	0
65	1	2	1	1	2	1	498	0	135.575604438782	0	0	0	0
66	1	2	1	1	2	1	737	0	137.624931573868	0	0	0	0
67	1	1	1	1	1	1	462	0	139.907533884048	0	0	0	0
68	1	2	1	2	2	1	670	0	141.923551559448	0	0	0	0
69	1	1	2	1	2	2	502	0	144.139523506165	0	0	0	0
70	1	2	2	1	2	1	821	0	146.205527305603	0	0	0	0
71	1	1	1	1	1	1	630	0	148.588094949722	0	0	0	0
72	1	1	1	2	1	1	640	0	150.770721673965	0	0	0	0
73	1	2	1	2	2	1	721	0	152.970027923584	0	0	0	0
74	1	1	1	1	1	1	686	0	155.235959529877	0	0	0	0
75	1	1	2	1	1	1	717	0	157.468581676483	0	0	0	0
76	1	2	1	2	2	1	603	0	159.75118970871	0	0	0	0
77	1	1	2	1	1	1	821	0	161.91716337204	0	0	0	0
78	1	2	2	1	2	1	672	0	164.283066987991	0	0	0	0
79	1	1	2	1	1	1	575	0	166.499036312103	0	0	0	0
80	1	1	2	2	1	1	562	0	168.631682395935	0	0	0	0
81	1	1	1	1	1	1	766	0	170.747663736343	0	0	0	0
82	1	2	1	2	2	1	594	0	173.08025932312	0	0	0	0
83	1	1	1	1	1	1	516	0	175.229561567307	0	0	0	0
84	1	2	2	2	2	1	691	0	177.295578479767	0	0	0	0
85	1	1	1	2	1	1	833	0	179.544851303101	0	0	0	0
86	1	2	2	2	2	1	635	0	181.927430391312	0	0	0	0
87	1	1	1	1	1	1	595	0	184.126716375351	0	0	0	0
88	1	1	2	1	1	1	646	0	186.276028633118	0	0	0	0
89	1	1	2	2	1	1	703	0	188.475329637527	0	0	0	0
90	1	2	1	2	2	1	581	0	190.724601745605	0	0	0	0
91	1	2	2	2	2	1	553	0	192.857265472412	0	0	0	0
92	1	1	1	2	1	1	629	0	194.973252773285	0	0	0	0
93	1	1	1	1	1	1	558	0	197.155873775482	0	0	0	0
94	1	2	2	2	2	1	547	0	199.271863698959	0	0	0	0
95	1	2	1	2	2	1	495	0	201.371190547943	0	0	0	0
96	1	1	1	1	1	1	567	0	203.420547485352	0	0	0	0
97	2	2	1	1	0	99	0	0	215.599976301193	0	0	0	0
98	2	1	2	2	1	1	756	0	218.182484388351	0	0	0	0
99	2	2	1	1	2	1	472	0	220.498403310776	0	0	0	0
100	2	1	2	1	1	1	633	0	222.514420509338	0	0	0	0
101	2	2	2	1	2	1	770	0	224.697066307068	0	0	0	0
102	2	1	2	1	1	1	759	0	227.012982368469	0	0	0	0
103	2	1	2	2	1	1	658	0	229.328909635544	0	0	0	0
104	2	2	1	2	2	1	674	0	231.544869422913	0	0	0	0
105	2	2	2	2	2	1	633	0	233.77748632431	0	0	0	0
106	2	1	2	1	1	1	539	0	235.960113525391	0	0	0	0
107	2	2	1	1	2	1	495	0	238.059445619583	0	0	0	0
108	2	1	2	2	1	1	590	0	240.108780622482	0	0	0	0
109	2	2	2	2	2	1	625	0	242.25809264183	0	0	0	0
110	2	1	2	2	1	1	562	0	244.440729379654	0	0	0	0
111	2	2	1	2	2	1	814	0	246.556718111038	0	0	0	0
112	2	2	2	1	2	1	505	0	248.922632455826	0	0	0	0
113	2	2	2	1	2	1	583	0	250.971974372864	0	0	0	0
114	2	1	1	1	1	1	634	0	253.104627370834	0	0	0	0
115	2	1	1	2	1	1	516	0	255.287261486053	0	0	0	0
116	2	2	2	2	2	1	698	0	257.353260278702	0	0	0	0
117	2	1	1	1	1	1	520	0	259.602535486221	0	0	0	0
118	2	2	1	2	2	1	694	0	261.668538570404	0	0	0	0
119	2	1	1	1	1	1	549	0	263.917815685272	0	0	0	0
120	2	2	1	1	2	1	445	0	266.017156362534	0	0	0	0
121	2	2	2	2	2	1	634	0	268.016510725021	0	0	0	0
122	2	2	2	2	2	1	588	0	270.199148416519	0	0	0	0
123	2	2	2	1	2	1	520	0	272.331787586212	0	0	0	0
124	2	1	2	2	1	1	517	0	274.397791624069	0	0	0	0
125	2	2	2	2	2	1	635	0	276.463805437088	0	0	0	0
126	2	2	2	1	2	1	421	0	278.64643740654	0	0	0	0
127	2	2	1	2	2	1	599	0	280.612470388412	0	0	0	0
128	2	1	2	1	1	1	489	0	282.761783599854	0	0	0	0
129	2	2	2	1	2	1	513	0	284.794464349747	0	0	0	0
130	2	2	1	1	2	1	527	0	286.86047244072	0	0	0	0
131	2	2	1	2	2	1	484	0	288.943138360977	0	0	0	0
132	2	2	2	2	2	1	596	0	290.975818395615	0	0	0	0
133	2	2	1	1	2	1	535	0	293.125126361847	0	0	0	0
134	2	1	1	2	1	1	571	0	295.207788705826	0	0	0	0
135	2	1	2	2	1	1	503	0	297.340438127518	0	0	0	0
136	2	1	1	2	1	1	526	0	299.406433582306	0	0	0	0
137	2	2	2	2	2	1	474	0	301.489101648331	0	0	0	0
138	2	1	2	2	1	1	676	0	303.521790742874	0	0	0	0
139	2	1	2	1	1	1	513	0	305.754408359528	0	0	0	0
140	2	2	2	2	2	1	511	0	307.820402383804	0	0	0	0
141	2	1	1	1	1	1	477	0	309.886417865753	0	0	0	0
142	2	1	2	1	2	2	412	0	311.919093370438	0	0	0	0
143	2	1	1	1	1	1	624	0	313.885123729706	0	0	0	0
144	2	2	2	1	2	1	560	0	316.067754507065	0	0	0	0
145	2	1	1	1	1	1	925	0	318.183755397797	0	0	0	0
146	2	2	1	1	2	1	642	0	320.666283369064	0	0	0	0
147	2	2	1	2	2	1	642	0	322.865572690964	0	0	0	0
148	2	1	1	2	1	1	627	0	325.064880371094	0	0	0	0
149	2	2	2	2	2	1	556	0	327.247507572174	0	0	0	0
150	2	1	1	1	1	1	513	0	329.346839666367	0	0	0	0
151	2	1	2	2	1	1	735	0	331.412843465805	0	0	0	0
152	2	1	2	1	1	1	668	0	333.712103366852	0	0	0	0
153	2	2	2	2	2	1	700	0	335.928051710129	0	0	0	0
154	2	1	2	2	1	1	738	0	338.177328586578	0	0	0	0
155	2	2	1	1	2	1	856	0	340.476598501205	0	0	0	0
156	2	1	1	1	1	1	600	0	342.892478704453	0	0	0	0
157	2	2	1	2	2	1	530	0	345.041788578033	0	0	0	0
158	2	1	1	1	1	1	608	0	347.124452590942	0	0	0	0
159	2	1	1	2	1	1	514	0	349.29043841362	0	0	0	0
160	2	1	1	2	1	1	455	0	351.356426954269	0	0	0	0
161	2	2	1	2	2	1	416	0	353.355787992477	0	0	0	0
162	2	1	1	2	1	1	562	0	355.321828603745	0	0	0	0
163	2	2	2	1	2	1	646	0	357.437817573547	0	0	0	0
164	2	2	1	1	2	1	447	0	359.637115001678	0	0	0	0
165	2	1	2	2	1	1	600	0	361.636459827423	0	0	0	0
166	2	2	1	2	2	1	650	0	363.78578042984	0	0	0	0
167	2	1	2	2	1	1	899	0	365.985066652298	0	0	0	0
168	2	2	1	2	2	1	610	0	368.434280633926	0	0	0	0
169	2	1	1	2	1	1	428	0	370.600263357162	0	0	0	0
170	2	2	1	2	2	1	461	0	372.582953691483	0	0	0	0
171	2	2	1	2	2	1	645	0	374.59897851944	0	0	0	0
172	2	2	1	1	2	1	678	0	376.798258066177	0	0	0	0
173	2	1	2	1	1	1	622	0	379.030882835388	0	0	0	0
174	2	1	1	1	1	1	527	0	381.213517427444	0	0	0	0
