Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	2	2	2	2	603	0	-0.0143225193023682	0	0	0	0
2	1	1	2	2	1	1	983	0	2.1349937915802	0	0	0	0
3	1	1	1	1	0	99	0	0	4.66750574111938	0	0	0	0
4	1	2	1	2	0	99	0	0	7.23333859443665	0	0	0	0
5	1	1	2	2	0	99	0	0	9.79917478561401	0	0	0	0
6	1	1	1	1	1	1	640	0	12.3650057315826	0	0	0	0
7	1	2	2	1	2	1	721	0	14.5642952919006	0	0	0	0
8	1	1	2	2	1	1	775	0	16.8302366733551	0	0	0	0
9	1	1	1	1	1	1	562	0	19.1628062725067	0	0	0	0
10	1	2	2	2	2	1	683	0	24.3944554328918	0	0	0	0
11	1	1	1	2	1	1	554	0	26.6437237262726	0	0	0	0
12	1	1	2	1	1	1	997	0	28.7596945762634	0	0	0	0
13	1	2	1	1	2	1	577	0	31.3088753223419	0	0	0	0
14	1	1	1	1	1	1	604	0	33.4415171146393	0	0	0	0
15	1	1	2	1	1	1	678	0	35.5908176898956	0	0	0	0
16	1	2	2	2	2	1	454	0	37.8234288692474	0	0	0	0
17	1	2	1	2	2	1	550	0	39.839448928833	0	0	0	0
18	1	2	1	2	2	1	394	0	41.9387767314911	0	0	0	0
19	1	2	2	2	2	1	565	0	43.8881328105927	0	0	0	0
20	1	1	2	1	1	1	641	0	46.0041122436523	0	0	0	0
21	1	2	1	1	2	1	634	0	48.2034056186676	0	0	0	0
22	1	2	1	1	2	1	331	0	50.4026916027069	0	0	0	0
23	1	2	1	2	2	1	440	0	52.2854244709015	0	0	0	0
24	1	1	2	1	2	2	409	0	54.2847683429718	0	0	0	0
25	1	2	1	2	2	1	474	0	56.250809431076	0	0	0	0
26	1	2	1	1	2	1	682	0	58.2834823131561	0	0	0	0
27	1	1	2	1	1	1	481	0	60.5160853862762	0	0	0	0
28	1	1	2	1	1	1	440	0	62.5487673282623	0	0	0	0
29	1	1	1	2	1	1	905	0	64.5481226444244	0	0	0	0
30	1	2	2	1	2	1	720	0	66.9973206520081	0	0	0	0
31	1	2	2	1	2	1	574	0	69.2632536888123	0	0	0	0
32	1	2	2	1	2	1	441	0	71.3958985805511	0	0	0	0
33	1	2	1	1	2	1	490	0	73.3952577114105	0	0	0	0
34	1	1	2	1	1	1	825	0	75.4445836544037	0	0	0	0
35	1	1	1	1	1	1	693	0	77.8271486759186	0	0	0	0
36	1	2	1	2	2	1	457	0	80.0764253139496	0	0	0	0
37	1	1	1	1	1	1	601	0	82.092437505722	0	0	0	0
38	1	2	1	1	2	1	283	0	84.2583982944489	0	0	0	0
39	1	2	2	2	2	1	626	0	86.0911376476288	0	0	0	0
40	1	2	1	2	2	1	388	0	88.2737655639648	0	0	0	0
41	1	2	2	1	2	1	527	0	90.2064843177795	0	0	0	0
42	1	2	2	1	2	1	484	0	92.2891316413879	0	0	0	0
43	1	2	2	2	2	1	556	0	94.3384792804718	0	0	0	0
44	1	1	2	1	1	1	639	0	96.4544565677643	0	0	0	0
45	1	2	2	2	2	1	664	0	98.6537387371063	0	0	0	0
46	1	1	1	2	2	2	608	0	100.869689702988	0	0	0	0
47	1	2	2	2	2	1	698	0	103.035663604736	0	0	0	0
48	1	2	1	1	2	1	857	0	105.284928560257	0	0	0	0
49	1	2	2	1	2	1	513	0	107.700820922852	0	0	0	0
50	1	1	1	2	1	1	591	0	109.766809463501	0	0	0	0
51	1	1	1	2	1	1	515	0	111.916121006012	0	0	0	0
52	1	2	1	2	2	1	536	0	113.982110738754	0	0	0	0
53	1	1	2	1	1	1	661	0	116.064773321152	0	0	0	0
54	1	2	2	1	2	1	717	0	118.280729532242	0	0	0	0
55	1	1	1	2	1	1	698	0	120.563322305679	0	0	0	0
56	1	1	2	2	1	1	666	0	122.81259894371	0	0	0	0
57	1	2	2	2	2	1	617	0	125.028546333313	0	0	0	0
58	1	2	2	1	2	1	499	0	127.1945104599	0	0	0	0
59	1	1	1	2	1	1	577	0	129.260504484177	0	0	0	0
60	1	1	2	2	1	1	558	0	131.393140792847	0	0	0	0
61	1	2	2	2	2	1	641	0	133.509123563766	0	0	0	0
62	1	2	1	1	2	1	435	0	135.708421468735	0	0	0	0
63	1	2	1	2	2	1	483	0	137.691113471985	0	0	0	0
64	1	1	2	2	1	1	803	0	139.723791837692	0	0	0	0
65	1	2	1	1	2	1	500	0	142.089687585831	0	0	0	0
66	1	2	1	2	2	1	434	0	144.155683279037	0	0	0	0
67	1	1	1	1	1	1	435	0	146.138383388519	0	0	0	0
68	1	2	1	1	2	1	476	0	148.137734889984	0	0	0	0
69	1	1	2	1	1	1	620	0	150.170410394669	0	0	0	0
70	1	2	1	1	2	1	397	0	152.353024721146	0	0	0	0
71	1	1	2	1	1	1	824	0	154.302394628525	0	0	0	0
72	1	2	2	2	2	1	569	0	156.684965848923	0	0	0	0
73	1	1	2	2	0	99	0	0	158.800946712494	0	0	0	0
74	1	1	1	1	1	1	655	0	161.366776704788	0	0	0	0
75	1	1	2	2	1	1	759	0	163.582725524902	0	0	0	0
76	1	2	2	2	2	1	532	0	165.898653507233	0	0	0	0
77	1	2	1	2	2	1	529	0	167.981312513351	0	0	0	0
78	1	2	2	1	2	1	678	0	170.063970565796	0	0	0	0
79	1	1	2	2	1	1	598	0	172.296582460403	0	0	0	0
80	1	1	2	2	1	1	424	0	174.445876598358	0	0	0	0
81	1	2	1	2	2	1	546	0	176.42858171463	0	0	0	0
82	1	1	1	2	1	1	454	0	178.527903318405	0	0	0	0
83	1	2	2	1	2	1	679	0	180.527249574661	0	0	0	0
84	1	1	2	1	1	1	806	0	182.759867429733	0	0	0	0
85	1	2	1	1	2	1	480	0	185.125765562057	0	0	0	0
86	1	1	1	2	1	1	608	0	187.158439397812	0	0	0	0
87	1	1	2	2	2	2	450	0	189.324400424957	0	0	0	0
88	1	1	1	2	1	1	922	0	191.323756694794	0	0	0	0
89	1	2	2	1	2	1	520	0	193.806283473969	0	0	0	0
90	1	1	1	1	1	1	734	0	195.872286319733	0	0	0	0
91	1	1	1	1	1	1	563	0	198.154873132706	0	0	0	0
92	1	1	1	2	1	1	855	0	200.270866394043	0	0	0	0
93	1	1	1	2	1	1	504	0	202.686743974686	0	0	0	0
94	1	1	1	1	1	1	630	0	204.736088275909	0	0	0	0
95	1	1	1	1	1	1	599	0	206.91871547699	0	0	0	0
96	1	2	2	2	2	1	674	0	209.068015098572	0	0	0	0
97	2	1	2	2	2	2	614	0	226.912244558334	0	0	0	0
98	2	2	1	1	2	1	944	0	229.078203678131	0	0	0	0
99	2	1	2	1	1	1	509	0	231.577392816544	0	0	0	0
100	2	1	2	1	1	1	539	0	233.643388748169	0	0	0	0
101	2	2	1	1	2	1	448	0	235.742715597153	0	0	0	0
102	2	2	1	2	2	1	480	0	237.742076635361	0	0	0	0
103	2	2	1	1	2	1	520	0	239.774745464325	0	0	0	0
104	2	1	1	1	0	99	0	0	241.857409715652	0	0	0	0
105	2	2	1	2	2	1	799	0	244.423238515854	0	0	0	0
106	2	1	2	1	1	1	539	0	246.772477626801	0	0	0	0
107	2	2	1	2	2	1	632	0	248.87180352211	0	0	0	0
108	2	1	1	2	1	1	704	0	251.071092367172	0	0	0	0
109	2	2	2	2	1	2	438	0	253.337030649185	0	0	0	0
110	2	2	1	2	2	1	415	0	255.319708824158	0	0	0	0
111	2	1	1	2	1	1	657	0	257.285751342773	0	0	0	0
112	2	1	1	1	1	1	513	0	259.50169467926	0	0	0	0
