Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	2	1	2	1	662	0	-0.0138895511627197	0	0	0	0
2	1	2	2	2	2	1	558	0	2.20209574699402	0	0	0	0
3	1	1	1	2	1	1	451	0	4.31810855865479	0	0	0	0
4	1	1	1	1	1	1	752	0	10.0163643360138	0	0	0	0
5	1	1	2	2	1	1	501	0	12.3156523704529	0	0	0	0
6	1	1	2	2	1	1	459	0	14.3650288581848	0	0	0	0
7	1	1	2	2	1	1	587	0	16.3810706138611	0	0	0	0
8	1	2	2	2	2	1	495	0	18.5137548446655	0	0	0	0
9	1	2	2	1	2	1	541	0	20.5631227493286	0	0	0	0
10	1	2	1	2	2	1	506	0	22.6624712944031	0	0	0	0
11	1	2	1	2	2	1	456	0	24.7285146713257	0	0	0	0
12	1	2	1	2	2	1	408	0	26.7279005050659	0	0	0	0
13	1	2	2	2	2	1	626	0	28.6939609050751	0	0	0	0
14	1	1	2	1	2	2	364	0	30.8766276836395	0	0	0	0
15	1	2	1	2	2	1	407	0	32.792706489563	0	0	0	0
16	1	1	2	2	1	1	457	0	34.7587690353394	0	0	0	0
17	1	1	2	2	1	1	674	0	36.7748062610626	0	0	0	0
18	1	1	2	1	1	1	576	0	39.0074689388275	0	0	0	0
19	1	2	2	1	2	1	371	0	41.1567978858948	0	0	0	0
20	1	1	1	1	1	1	511	0	43.072883605957	0	0	0	0
21	1	1	1	2	1	1	364	0	45.1555826663971	0	0	0	0
22	1	2	2	2	1	2	416	0	47.071653842926	0	0	0	0
23	1	1	2	2	1	1	571	0	49.0377233028412	0	0	0	0
24	1	1	1	2	1	1	550	0	51.1537375450134	0	0	0	0
25	1	1	2	1	1	1	531	0	53.2530884742737	0	0	0	0
26	1	1	2	1	1	1	528	0	55.3357858657837	0	0	0	0
27	1	2	2	2	2	1	446	0	57.4184737205505	0	0	0	0
28	1	2	1	2	2	1	582	0	59.4178638458252	0	0	0	0
29	1	1	2	1	1	1	521	0	61.5505375862122	0	0	0	0
30	1	1	2	1	1	1	480	0	63.6165795326233	0	0	0	0
31	1	2	2	2	2	1	663	0	65.6492824554443	0	0	0	0
32	1	1	1	2	1	1	391	0	67.8652703762054	0	0	0	0
33	1	2	2	1	1	2	433	0	69.8146679401398	0	0	0	0
34	1	2	2	2	2	1	499	0	71.7973968982697	0	0	0	0
35	1	2	1	1	2	1	537	0	73.8467650413513	0	0	0	0
36	1	2	1	2	2	1	462	0	75.9294667243958	0	0	0	0
37	1	2	1	1	2	1	462	0	77.962171792984	0	0	0	0
38	1	1	1	2	1	1	422	0	79.9782288074493	0	0	0	0
39	1	2	1	1	2	1	463	0	81.9609477519989	0	0	0	0
40	1	2	2	1	2	1	535	0	83.9769954681396	0	0	0	0
41	1	2	1	2	2	1	604	0	86.0596814155579	0	0	0	0
42	1	1	2	1	1	1	575	0	88.2090246677399	0	0	0	0
43	1	2	1	1	2	1	403	0	90.3417105674744	0	0	0	0
44	1	2	2	2	2	1	517	0	92.2911157608032	0	0	0	0
45	1	1	1	1	1	1	522	0	94.3571448326111	0	0	0	0
46	1	2	2	2	2	1	513	0	96.4231789112091	0	0	0	0
47	1	2	2	1	2	1	470	0	98.4892127513885	0	0	0	0
48	1	2	1	1	2	1	430	0	100.521914720535	0	0	0	0
49	1	2	2	1	2	1	359	0	102.504637956619	0	0	0	0
50	1	2	1	1	2	1	419	0	104.420719623566	0	0	0	0
51	1	2	2	1	2	1	397	0	106.386788129807	0	0	0	0
52	1	2	1	1	2	1	488	0	108.33619093895	0	0	0	0
53	1	1	1	1	1	1	615	0	110.368902921677	0	0	0	0
54	1	2	2	2	2	1	593	0	112.534900426865	0	0	0	0
55	1	1	2	2	1	1	603	0	114.684229373932	0	0	0	0
56	1	1	1	2	1	1	622	0	116.833582878113	0	0	0	0
57	1	1	1	2	1	1	336	0	118.999575614929	0	0	0	0
58	1	1	2	1	1	1	549	0	120.882338762283	0	0	0	0
59	1	1	2	2	2	2	401	0	122.99835562706	0	0	0	0
60	1	1	1	1	1	1	788	0	124.947761774063	0	0	0	0
61	1	1	2	1	1	1	447	0	127.280372858047	0	0	0	0
62	1	1	1	2	2	2	488	0	129.279759645462	0	0	0	0
63	1	1	1	1	1	1	567	0	131.312467575073	0	0	0	0
64	1	1	1	1	1	1	412	0	133.428487300873	0	0	0	0
65	1	2	1	1	2	1	509	0	135.394549846649	0	0	0	0
66	1	2	1	1	2	1	987	0	137.460580825806	0	0	0	0
67	1	2	2	2	2	1	502	0	139.993138551712	0	0	0	0
68	1	2	2	1	2	1	485	0	142.042505502701	0	0	0	0
69	1	2	2	1	2	1	388	0	144.075213670731	0	0	0	0
70	1	2	2	2	2	1	415	0	146.024618864059	0	0	0	0
71	1	2	2	1	2	1	480	0	147.99067902565	0	0	0	0
72	1	2	1	2	2	1	544	0	150.02338886261	0	0	0	0
73	1	1	1	2	1	1	349	0	152.1227414608	0	0	0	0
74	1	1	1	1	1	1	457	0	154.022164821625	0	0	0	0
75	1	1	2	2	1	1	593	0	156.038209915161	0	0	0	0
76	1	1	1	1	1	1	436	0	158.187556743622	0	0	0	0
77	1	2	2	1	1	2	340	0	160.186941623688	0	0	0	0
