Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	1	2	1	1	767	0	-0.010252933279844	0	0	0	0
2	1	1	2	2	1	1	482	0	2.32282110545202	0	0	0	0
3	1	2	2	2	2	1	476	0	4.48855360544985	0	0	0	0
4	1	1	2	1	1	1	668	0	6.52073415875202	0	0	0	0
5	1	1	1	1	1	1	419	0	8.75328229405568	0	0	0	0
6	1	1	1	2	1	1	325	0	10.7358950587513	0	0	0	0
7	1	2	2	1	2	1	489	0	12.6352153171611	0	0	0	0
8	1	1	2	2	1	1	424	0	14.6844908515923	0	0	0	0
9	1	1	2	2	1	1	425	0	16.6671096772479	0	0	0	0
10	1	1	1	2	1	1	507	0	18.649720402027	0	0	0	0
11	1	2	1	2	2	1	505	0	20.7156621499162	0	0	0	0
12	1	2	1	2	2	1	327	0	22.7815876427921	0	0	0	0
13	1	1	2	2	1	1	573	0	24.6642656940676	0	0	0	0
14	1	2	2	1	1	2	391	0	26.7972234054469	0	0	0	0
15	1	2	2	1	2	1	714	0	28.7632977054454	0	0	0	0
16	1	2	2	2	2	1	847	0	31.0453233604494	0	0	0	0
17	1	1	1	1	1	1	478	0	33.4777725499007	0	0	0	0
18	1	2	2	2	2	1	638	0	35.5270438604348	0	0	0	0
19	1	1	1	2	1	1	710	0	37.7429143755289	0	0	0	0
20	1	1	1	1	1	1	396	0	40.0087868684204	0	0	0	0
21	1	1	2	1	1	1	670	0	41.9580875356623	0	0	0	0
22	1	1	1	1	1	1	438	0	44.1911190054379	0	0	0	0
23	1	2	1	2	2	1	567	0	46.189903235645	0	0	0	0
24	1	2	2	2	1	2	434	0	48.3224615171493	0	0	0	0
25	1	2	1	1	2	1	627	0	50.3223502054461	0	0	0	0
26	1	2	1	2	2	1	747	0	52.5214601054613	0	0	0	0
27	1	2	1	2	2	1	458	0	54.9538169054431	0	0	0	0
28	1	1	2	2	1	1	604	0	56.9693784940755	0	0	0	0
29	1	2	1	1	2	1	534	0	59.1352666188614	0	0	0	0
30	1	1	2	1	2	2	433	0	61.2348859054327	0	0	0	0
31	1	1	2	1	2	2	387	0	63.2338296604285	0	0	0	0
32	1	2	2	1	0	99	0	0	65.2003024054575	0	0	0	0
33	1	1	1	1	0	99	0	0	67.799253905454	0	0	0	0
34	1	1	2	2	1	1	706	0	70.49843260544	0	0	0	0
35	1	2	2	1	2	1	537	0	72.7637497251271	0	0	0	0
36	1	2	1	1	2	1	481	0	74.9635753054463	0	0	0	0
37	1	2	2	1	2	1	593	0	76.9955739524448	0	0	0	0
38	1	1	1	2	1	1	508	0	79.1447911772411	0	0	0	0
39	1	2	2	2	2	1	665	0	81.2273777100199	0	0	0	0
40	1	1	2	1	1	1	688	0	83.4765813348058	0	0	0	0
41	1	2	2	2	2	1	599	0	85.7261671054584	0	0	0	0
42	1	1	1	1	1	1	737	0	87.8916516091558	0	0	0	0
43	1	1	1	2	1	1	438	0	90.1745917054359	0	0	0	0
44	1	1	2	2	1	1	487	0	92.1734695587365	0	0	0	0
45	1	1	1	1	2	2	438	0	94.2064919054392	0	0	0	0
46	1	1	1	1	1	1	407	0	96.205372002034	0	0	0	0
47	1	2	1	1	2	1	569	0	98.1718540054571	0	0	0	0
48	1	1	2	1	1	1	533	0	100.287233458745	0	0	0	0
49	1	1	1	1	1	1	397	0	102.486888405459	0	0	0	0
50	1	1	1	2	1	1	526	0	104.485728385218	0	0	0	0
51	1	2	2	1	1	2	395	0	106.584981917142	0	0	0	0
52	1	1	2	2	1	1	542	0	108.534299859602	0	0	0	0
53	1	2	1	2	2	1	571	0	110.633555494074	0	0	0	0
54	1	1	2	1	1	1	454	0	112.766111734789	0	0	0	0
55	1	2	1	1	2	1	710	0	114.78206102681	0	0	0	0
56	1	1	1	1	1	1	589	0	117.048399105435	0	0	0	0
57	1	2	2	2	2	1	488	0	119.197147677245	0	0	0	0
58	1	1	1	2	2	2	917	0	121.263422305434	0	0	0	0
59	1	2	2	2	2	1	772	0	123.728876210866	0	0	0	0
60	1	1	2	2	1	1	488	0	126.045283805433	0	0	0	0
61	1	2	1	2	1	2	488	0	128.077295618015	0	0	0	0
62	1	1	2	1	1	1	982	0	130.126592858753	0	0	0	0
63	1	2	1	1	2	1	690	0	132.659009200317	0	0	0	0
64	1	2	2	1	2	1	694	0	134.958803805435	0	0	0	0
65	1	2	1	2	2	1	573	0	137.207766505453	0	0	0	0
66	1	2	1	2	2	1	436	0	139.473234741949	0	0	0	0
67	1	2	2	2	2	1	532	0	141.47251791801	0	0	0	0
68	1	1	2	1	1	1	417	0	143.571760100313	0	0	0	0
69	1	2	1	1	2	1	514	0	145.538103905448	0	0	0	0
70	1	1	1	1	1	1	448	0	147.620314859581	0	0	0	0
71	1	2	1	2	2	1	496	0	149.636257941951	0	0	0	0
72	1	2	2	1	2	1	576	0	151.685536868434	0	0	0	0
73	1	1	2	2	1	1	523	0	153.81811504194	0	0	0	0
74	1	1	2	2	1	1	456	0	155.900701300328	0	0	0	0
75	1	1	2	2	1	1	456	0	157.917070805444	0	0	0	0
76	1	2	2	1	2	1	345	0	159.93260065245	0	0	0	0
77	1	1	2	1	1	1	460	0	161.831921610021	0	0	0	0
78	1	1	2	1	2	2	300	0	163.847864535637	0	0	0	0
79	1	1	1	1	2	2	435	0	165.697780405433	0	0	0	0
80	1	2	1	2	1	2	468	0	167.696493794065	0	0	0	0
81	1	2	2	1	0	99	0	0	169.729608805443	0	0	0	0
82	1	2	1	2	0	99	0	0	172.294837450754	0	0	0	0
83	1	1	1	2	1	1	484	0	174.961108405434	0	0	0	0
84	1	1	1	2	1	1	386	0	177.026487585215	0	0	0	0
85	1	2	2	1	2	1	501	0	178.975807869283	0	0	0	0
86	1	2	1	1	2	1	386	0	181.042114605458	0	0	0	0
87	1	2	1	1	2	1	518	0	182.974363694055	0	0	0	0
88	1	2	2	2	2	1	548	0	185.04091090546	0	0	0	0
89	1	2	1	1	2	1	593	0	187.139542141929	0	0	0	0
90	1	2	2	2	2	1	620	0	189.288774626824	0	0	0	0
91	1	1	2	1	1	1	422	0	191.471335152455	0	0	0	0
92	1	2	2	2	2	1	454	0	193.470628133946	0	0	0	0
93	1	1	1	2	2	2	822	0	195.486565326806	0	0	0	0
94	1	1	1	2	1	1	664	0	197.869523505447	0	0	0	0
95	1	2	1	1	2	1	560	0	200.101602168434	0	0	0	0
96	1	2	1	1	2	1	411	0	202.217497394071	0	0	0	0
97	2	1	1	1	1	1	875	0	213.513450525963	0	0	0	0
98	2	2	1	1	2	1	459	0	215.945907885238	0	0	0	0
99	2	1	2	2	1	1	762	0	217.961872510874	0	0	0	0
100	2	1	2	2	1	1	526	0	220.294373318	0	0	0	0
101	2	1	2	2	1	1	487	0	222.493586060446	0	0	0	0
102	2	1	1	2	1	1	917	0	224.542852533952	0	0	0	0
103	2	2	1	1	2	1	420	0	227.025311818841	0	0	0	0
104	2	2	1	1	2	1	404	0	229.008289105434	0	0	0	0
105	2	2	2	2	2	1	679	0	230.957748805435	0	0	0	0
106	2	2	1	1	2	1	542	0	233.190192805458	0	0	0	0
107	2	2	2	1	2	1	587	0	235.305661068414	0	0	0	0
108	2	1	1	2	1	1	756	0	237.488226616319	0	0	0	0
109	2	2	2	2	2	1	617	0	239.804055877234	0	0	0	0
110	2	1	1	1	0	99	0	0	241.98704770545	0	0	0	0
111	2	2	2	1	2	1	701	0	244.569028175552	0	0	0	0
112	2	1	1	2	1	1	525	0	246.968172285211	0	0	0	0
113	2	1	1	2	1	1	394	0	249.050767268433	0	0	0	0
114	2	1	2	1	1	1	588	0	251.016719994077	0	0	0	0
115	2	2	1	1	2	1	375	0	253.149714705447	0	0	0	0
116	2	2	1	2	2	1	634	0	255.098593435658	0	0	0	0
117	2	1	2	1	1	1	611	0	257.297795593215	0	0	0	0
118	2	1	1	2	1	1	396	0	259.480372152437	0	0	0	0
119	2	2	2	1	1	2	348	0	261.480026105448	0	0	0	0
120	2	2	1	2	1	2	526	0	263.478921851609	0	0	0	0
121	2	2	2	2	2	1	539	0	265.561514085217	0	0	0	0
122	2	2	2	2	2	1	407	0	267.677442193206	0	0	0	0
123	2	2	2	1	2	1	536	0	269.64383910544	0	0	0	0
124	2	1	1	1	1	1	502	0	271.742660694057	0	0	0	0
125	2	1	1	1	1	1	564	0	273.825264218845	0	0	0	0
126	2	1	2	1	1	1	576	0	275.941151341947	0	0	0	0
127	2	1	1	1	1	1	539	0	278.073719909153	0	0	0	0
128	2	2	1	1	2	1	536	0	280.172978434799	0	0	0	0
129	2	1	1	2	1	1	517	0	282.27222057723	0	0	0	0
130	2	1	1	2	1	1	444	0	284.504754151596	0	0	0	0
131	2	2	2	2	2	1	556	0	286.520698535664	0	0	0	0
132	2	2	1	1	2	1	424	0	288.636608676374	0	0	0	0
133	2	2	1	2	2	1	553	0	290.619244300324	0	0	0	0
134	2	1	1	1	1	1	374	0	292.735155094066	0	0	0	0
135	2	2	1	1	2	1	393	0	294.667791277228	0	0	0	0
136	2	2	1	2	2	1	508	0	296.61771850544	0	0	0	0
137	2	1	1	1	1	1	393	0	298.700215805438	0	0	0	0
138	2	1	2	2	1	1	812	0	300.649405205448	0	0	0	0
