Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	1	2	1	1	454	0	-0.013967752456665	0	0	0	0
2	1	2	2	1	1	2	391	0	1.98537850379944	0	0	0	0
3	1	2	1	1	2	1	361	0	3.93475222587585	0	0	0	0
4	1	1	1	1	1	1	493	0	5.85080528259277	0	0	0	0
5	1	1	1	2	1	1	428	0	7.90013384819031	0	0	0	0
6	1	1	1	1	1	1	365	0	9.88283133506775	0	0	0	0
7	1	2	1	1	2	1	306	0	11.7988698482513	0	0	0	0
8	1	2	2	1	2	1	407	0	13.6649422645569	0	0	0	0
9	1	2	2	1	2	1	521	0	15.6309683322906	0	0	0	0
10	1	1	2	2	1	1	439	0	17.713618516922	0	0	0	0
11	1	2	1	2	1	2	440	0	19.7129821777344	0	0	0	0
12	1	1	2	1	0	99	0	0	21.7123305797577	0	0	0	0
13	1	1	2	1	1	1	707	0	24.2781763076782	0	0	0	0
14	1	2	1	2	2	1	425	0	26.5441043376923	0	0	0	0
15	1	2	2	2	2	1	425	0	28.5268003940582	0	0	0	0
16	1	1	2	2	1	1	603	0	30.509485244751	0	0	0	0
17	1	2	2	1	2	1	565	0	32.6754519939423	0	0	0	0
18	1	2	1	2	2	1	417	0	34.7914412021637	0	0	0	0
19	1	1	1	1	1	1	468	0	36.7574717998505	0	0	0	0
20	1	2	1	2	2	1	499	0	38.7734823226929	0	0	0	0
21	1	2	2	2	2	1	465	0	40.8394825458527	0	0	0	0
22	1	2	2	2	2	1	481	0	42.8554835319519	0	0	0	0
23	1	2	1	1	1	2	528	0	44.8881616592407	0	0	0	0
24	1	2	2	2	2	1	846	0	46.970823764801	0	0	0	0
25	1	1	1	1	1	1	511	0	49.370055437088	0	0	0	0
26	1	1	1	2	1	1	861	0	51.4360458850861	0	0	0	0
27	1	1	1	1	1	1	445	0	53.8519406318665	0	0	0	0
28	1	2	2	1	2	1	541	0	55.8512797355652	0	0	0	0
29	1	1	2	2	1	1	618	0	57.9506115913391	0	0	0	0
30	1	1	1	1	1	1	516	0	60.1165742874146	0	0	0	0
31	1	2	1	1	2	1	306	0	62.1825675964355	0	0	0	0
32	1	2	1	1	2	1	376	0	64.0486307144165	0	0	0	0
33	1	2	1	1	2	1	396	0	65.9813468456268	0	0	0	0
34	1	2	1	2	2	1	398	0	67.9307062625885	0	0	0	0
35	1	2	2	1	2	1	449	0	69.880083322525	0	0	0	0
36	1	1	2	2	1	1	529	0	71.8794295787811	0	0	0	0
37	1	2	1	2	2	1	558	0	73.9620866775513	0	0	0	0
38	1	1	1	2	1	1	699	0	76.0780763626099	0	0	0	0
39	1	1	1	1	1	1	914	0	78.3273465633392	0	0	0	0
40	1	1	2	1	1	1	592	0	80.7932183742523	0	0	0	0
41	1	1	2	2	2	2	490	0	82.9425237178802	0	0	0	0
42	1	2	2	1	0	99	0	0	84.9918572902679	0	0	0	0
43	1	2	1	2	2	1	547	0	87.5743544101715	0	0	0	0
44	1	1	2	2	1	1	655	0	89.6736793518066	0	0	0	0
45	1	2	1	1	2	1	328	0	91.8729588985443	0	0	0	0
46	1	1	1	1	1	1	509	0	93.7556836605072	0	0	0	0
47	1	1	2	1	1	1	555	0	95.8216786384583	0	0	0	0
48	1	1	2	2	0	99	0	0	97.9376635551453	0	0	0	0
49	1	1	1	2	1	1	529	0	100.520171403885	0	0	0	0
50	1	2	2	2	2	1	782	0	102.602825403214	0	0	0	0
51	1	1	2	2	1	1	625	0	104.935401201248	0	0	0	0
52	1	1	1	1	1	1	715	0	107.11803150177	0	0	0	0
53	1	2	1	2	2	1	593	0	109.383962392807	0	0	0	0
54	1	1	1	2	1	1	524	0	111.533271312714	0	0	0	0
55	1	1	1	2	1	1	457	0	113.615923643112	0	0	0	0
56	1	1	1	2	1	1	425	0	115.631937265396	0	0	0	0
57	1	1	1	1	1	1	618	0	117.614629268646	0	0	0	0
58	1	2	2	1	2	1	628	0	119.780594348907	0	0	0	0
59	1	2	1	2	2	1	478	0	121.963215589523	0	0	0	0
60	1	1	1	1	1	1	542	0	123.995901107788	0	0	0	0
61	1	1	2	1	1	1	522	0	126.095212221146	0	0	0	0
62	1	1	2	2	1	1	600	0	128.177876710892	0	0	0	0
63	1	2	2	2	2	1	370	0	130.327177524567	0	0	0	0
64	1	1	2	2	2	2	326	0	132.243223667145	0	0	0	0
65	1	2	2	2	2	1	652	0	134.125958204269	0	0	0	0
66	1	1	2	1	1	1	532	0	136.341907262802	0	0	0	0
67	1	2	1	2	2	1	513	0	138.424567461014	0	0	0	0
68	1	1	1	2	1	1	511	0	140.490554571152	0	0	0	0
69	1	1	1	2	1	1	542	0	142.556552648544	0	0	0	0
70	1	2	1	2	2	1	521	0	144.655878305435	0	0	0	0
71	1	1	2	1	1	1	583	0	146.738543510437	0	0	0	0
72	1	1	2	1	1	1	531	0	148.871184825897	0	0	0	0
73	1	2	1	1	2	1	353	0	150.953842401505	0	0	0	0
74	1	1	1	1	1	1	612	0	152.853226423264	0	0	0	0
75	1	1	2	1	1	1	750	0	155.019184589386	0	0	0	0
76	1	2	2	2	2	1	691	0	157.335109233856	0	0	0	0
77	1	1	2	2	1	1	937	0	159.584372520447	0	0	0	0
78	1	2	2	2	2	1	774	0	162.06690955162	0	0	0	0
79	1	2	2	1	2	1	539	0	164.399480342865	0	0	0	0
80	1	1	1	2	1	1	711	0	166.498813390732	0	0	0	0
81	1	2	2	2	2	1	669	0	168.764733552933	0	0	0	0
82	1	2	2	2	2	1	532	0	170.997354507446	0	0	0	0
83	1	2	1	1	2	1	354	0	173.080008268356	0	0	0	0
84	1	2	2	1	2	1	438	0	174.979396343231	0	0	0	0
85	1	2	2	1	2	1	391	0	176.962091207504	0	0	0	0
86	1	1	1	2	1	1	746	0	178.911452054977	0	0	0	0
87	1	2	1	2	2	1	575	0	181.210715293884	0	0	0	0
88	1	1	2	1	1	1	906	0	183.343354701996	0	0	0	0
89	1	1	2	2	2	2	776	0	185.809218645096	0	0	0	0
90	1	2	2	2	2	1	493	0	188.141798734665	0	0	0	0
91	1	2	1	1	2	1	475	0	190.191143274307	0	0	0	0
92	1	1	2	1	1	1	602	0	192.223809242249	0	0	0	0
93	1	1	2	1	1	1	565	0	194.389786243439	0	0	0	0
94	1	2	1	1	2	1	640	0	196.505766391754	0	0	0	0
95	1	2	1	1	2	1	409	0	198.705056428909	0	0	0	0
96	1	2	2	1	2	1	491	0	200.671079874039	0	0	0	0
97	2	2	1	1	2	1	498	0	212.983763217926	0	0	0	0
98	2	2	1	2	2	1	417	0	215.033093690872	0	0	0	0
99	2	2	1	1	2	1	291	0	216.999120473862	0	0	0	0
100	2	1	1	2	1	1	473	0	218.848522663116	0	0	0	0
101	2	2	2	2	1	2	474	0	220.881202459335	0	0	0	0
102	2	1	2	1	1	1	632	0	222.913884401321	0	0	0	0
103	2	1	2	1	1	1	561	0	225.096514225006	0	0	0	0
104	2	1	2	1	2	2	446	0	227.212490558624	0	0	0	0
105	2	1	1	1	1	1	478	0	229.211839199066	0	0	0	0
106	2	2	2	1	2	1	702	0	231.244523286819	0	0	0	0
107	2	2	2	1	2	1	388	0	233.493784666061	0	0	0	0
108	2	2	2	1	2	1	392	0	235.443158626556	0	0	0	0
109	2	2	1	2	2	1	426	0	237.392520904541	0	0	0	0
110	2	1	2	1	2	2	427	0	239.375221252441	0	0	0	0
111	2	1	1	1	1	1	540	0	241.357918262482	0	0	0	0
112	2	1	1	1	1	1	409	0	243.457234621048	0	0	0	0
113	2	1	1	1	1	1	427	0	245.423256635666	0	0	0	0
114	2	1	1	1	1	1	332	0	247.405961275101	0	0	0	0
115	2	1	2	1	2	2	321	0	249.288682222366	0	0	0	0
116	2	1	1	2	0	99	0	0	251.154745340347	0	0	0	0
117	2	1	1	2	1	1	818	0	253.720576047897	0	0	0	0
118	2	1	2	1	1	1	532	0	256.086483240128	0	0	0	0
119	2	2	1	1	2	1	514	0	258.169143199921	0	0	0	0
120	2	1	2	2	1	1	576	0	260.235130548477	0	0	0	0
121	2	2	1	2	2	1	587	0	262.367783308029	0	0	0	0
122	2	1	1	1	1	1	470	0	264.500428199768	0	0	0	0
123	2	1	2	2	1	1	598	0	266.516442298889	0	0	0	0
124	2	2	2	2	2	1	545	0	268.665743350983	0	0	0	0
125	2	1	1	2	2	2	557	0	270.765063762665	0	0	0	0
126	2	1	1	2	1	1	843	0	272.881043434143	0	0	0	0
127	2	2	1	1	2	1	426	0	275.280266284943	0	0	0	0
128	2	2	1	2	2	1	620	0	277.262956380844	0	0	0	0
129	2	2	1	1	2	1	453	0	279.428918600082	0	0	0	0
130	2	2	2	2	2	1	630	0	281.444935560226	0	0	0	0
131	2	2	1	2	2	1	415	0	283.627567768097	0	0	0	0
132	2	2	2	2	2	1	465	0	285.593597173691	0	0	0	0
133	2	1	2	1	1	1	529	0	287.609612226486	0	0	0	0
134	2	2	1	1	2	1	623	0	289.692274332047	0	0	0	0
135	2	1	1	1	1	1	536	0	291.874896287918	0	0	0	0
136	2	1	1	2	1	1	821	0	293.974210500717	0	0	0	0
137	2	1	1	2	1	1	422	0	296.356772661209	0	0	0	0
138	2	2	1	2	2	1	551	0	298.339476585388	0	0	0	0
139	2	2	1	2	2	1	516	0	300.438789367676	0	0	0	0
140	2	1	1	2	1	1	531	0	302.504795312881	0	0	0	0
141	2	1	2	2	1	1	672	0	304.587443351746	0	0	0	0
142	2	2	2	2	2	1	615	0	306.820063352585	0	0	0	0
143	2	1	2	2	1	1	593	0	308.986016511917	0	0	0	0
144	2	2	1	2	2	1	588	0	311.135330200195	0	0	0	0
145	2	1	2	1	2	2	471	0	313.267976284027	0	0	0	0
146	2	2	2	1	2	1	806	0	315.300652503967	0	0	0	0
147	2	2	2	2	2	1	697	0	317.666552305222	0	0	0	0
148	2	1	2	2	1	1	559	0	319.915813684464	0	0	0	0
149	2	1	2	2	1	1	523	0	322.031797885895	0	0	0	0
150	2	1	2	2	1	1	568	0	324.114458322525	0	0	0	0
151	2	2	2	2	2	1	660	0	326.230448484421	0	0	0	0
152	2	2	2	2	2	1	508	0	328.446399211884	0	0	0	0
153	2	2	1	1	2	1	427	0	330.512385845184	0	0	0	0
154	2	1	2	1	1	1	620	0	332.495087385178	0	0	0	0
155	2	2	2	1	2	1	614	0	334.661044359207	0	0	0	0
156	2	2	2	2	2	1	449	0	336.827011585236	0	0	0	0
157	2	1	1	1	1	1	609	0	338.826368331909	0	0	0	0
158	2	1	2	2	1	1	827	0	340.992327451706	0	0	0	0
159	2	2	2	1	1	2	476	0	343.374902248383	0	0	0	0
160	2	2	2	1	2	1	619	0	345.407566547394	0	0	0	0
161	2	2	2	1	2	1	438	0	347.573542833328	0	0	0	0
162	2	2	2	1	2	1	487	0	349.556230306625	0	0	0	0
163	2	2	2	2	2	1	502	0	351.60555768013	0	0	0	0
164	2	1	2	2	1	1	852	0	353.671565294266	0	0	0	0
165	2	1	1	1	1	1	533	0	356.070782423019	0	0	0	0
166	2	2	1	2	2	1	450	0	358.153438568115	0	0	0	0
167	2	1	1	2	1	1	450	0	360.152793645859	0	0	0	0
168	2	1	1	1	1	1	483	0	362.152144193649	0	0	0	0
169	2	1	1	2	2	2	579	0	364.184825658798	0	0	0	0
170	2	2	1	1	2	1	398	0	366.317476272583	0	0	0	0
171	2	2	1	1	2	1	496	0	368.266834259033	0	0	0	0
172	2	2	1	2	2	1	463	0	370.316183328629	0	0	0	0
173	2	1	2	1	1	1	655	0	372.332189321518	0	0	0	0
174	2	1	1	2	1	1	551	0	374.548144340515	0	0	0	0
175	2	1	2	2	1	1	708	0	376.647467374802	0	0	0	0
176	2	1	1	1	1	1	523	0	378.91339468956	0	0	0	0
