Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	1	2	2	1	467	0	-0.0757239419302778	0	0	0	0
2	1	2	1	1	2	1	355	0	1.95688659452492	0	0	0	0
3	1	1	2	1	1	1	566	0	3.87284633342995	0	0	0	0
4	1	1	1	2	1	1	402	0	6.0058943472626	0	0	0	0
5	1	1	1	1	1	1	324	0	7.95472789452492	0	0	0	0
6	1	1	2	2	1	1	553	0	9.85405483688805	0	0	0	0
7	1	1	2	2	1	1	390	0	11.95327383343	0	0	0	0
8	1	1	2	2	1	1	392	0	13.9025810546115	0	0	0	0
9	1	2	1	1	2	1	524	0	15.8518976792511	0	0	0	0
10	1	1	2	2	1	1	488	0	17.9348390472626	0	0	0	0
11	1	1	2	1	1	1	455	0	19.9842413472626	0	0	0	0
12	1	2	1	1	2	1	329	0	21.9996849969746	0	0	0	0
13	1	2	2	2	2	1	509	0	23.8827458472625	0	0	0	0
14	1	2	1	2	2	1	346	0	25.9655476472625	0	0	0	0
15	1	1	1	1	1	1	462	0	27.8809188792512	0	0	0	0
16	1	1	2	1	1	1	366	0	29.9135114122483	0	0	0	0
17	1	2	2	2	1	2	338	0	31.8461521698853	0	0	0	0
18	1	1	2	2	1	1	486	0	33.7454720122483	0	0	0	0
19	1	2	2	2	2	1	452	0	35.7947352841505	0	0	0	0
20	1	1	1	2	1	1	534	0	37.7940061723349	0	0	0	0
21	1	2	1	1	2	1	354	0	39.8769529472626	0	0	0	0
22	1	2	2	1	2	1	390	0	41.7932059472625	0	0	0	0
23	1	2	2	2	2	1	345	0	43.7418965487036	0	0	0	0
24	1	1	1	2	1	1	443	0	45.7244957487036	0	0	0	0
25	1	1	2	2	1	1	491	0	47.7404762487037	0	0	0	0
26	1	2	1	1	2	1	298	0	49.7897049299718	0	0	0	0
27	1	2	1	2	2	1	396	0	51.7393679472625	0	0	0	0
28	1	2	1	2	2	1	447	0	53.6883357782427	0	0	0	0
29	1	2	1	2	2	1	365	0	55.7376044368881	0	0	0	0
30	1	1	2	2	1	1	495	0	57.7368782511534	0	0	0	0
31	1	1	2	2	1	1	429	0	59.7861455639774	0	0	0	0
