Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	2	1	2	1	655	0	-0.0144846439361572	0	0	0	0
2	1	1	2	1	1	1	582	0	2.18490266799927	0	0	0	0
3	1	2	1	1	2	1	530	0	4.31763648986816	0	0	0	0
4	1	1	1	2	1	1	655	0	6.40036797523499	0	0	0	0
5	1	1	2	1	1	1	559	0	8.5997474193573	0	0	0	0
6	1	2	1	1	2	1	507	0	10.7158260345459	0	0	0	0
7	1	2	1	1	2	1	426	0	12.7652473449707	0	0	0	0
8	1	1	2	2	1	1	572	0	14.7313580513	0	0	0	0
9	1	2	1	2	2	1	552	0	16.8474304676056	0	0	0	0
10	1	1	1	2	1	1	429	0	18.9468336105347	0	0	0	0
11	1	2	1	2	2	1	494	0	20.929610490799	0	0	0	0
12	1	2	2	1	2	1	589	0	22.979029417038	0	0	0	0
13	1	1	1	1	1	1	464	0	25.1117596626282	0	0	0	0
14	1	2	2	1	2	1	552	0	27.127849817276	0	0	0	0
15	1	1	1	1	1	1	693	0	29.2272617816925	0	0	0	0
16	1	1	1	1	1	1	485	0	31.4766166210175	0	0	0	0
17	1	2	2	2	2	1	515	0	33.509373664856	0	0	0	0
18	1	1	2	1	1	1	657	0	35.5754547119141	0	0	0	0
19	1	2	1	1	2	1	480	0	37.7915046215057	0	0	0	0
20	1	1	2	2	1	1	584	0	39.8242499828339	0	0	0	0
21	1	2	2	1	2	1	514	0	41.9736413955688	0	0	0	0
22	1	2	2	2	2	1	432	0	44.0563955307007	0	0	0	0
23	1	2	2	2	2	1	480	0	46.0391664505005	0	0	0	0
24	1	2	1	1	2	1	464	0	48.0719153881073	0	0	0	0
25	1	2	2	2	2	1	496	0	50.0880086421967	0	0	0	0
26	1	2	1	2	2	1	535	0	52.1374273300171	0	0	0	0
27	1	2	1	2	2	1	396	0	54.2201688289642	0	0	0	0
28	1	1	1	1	1	1	431	0	56.169625043869	0	0	0	0
