Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	2	2	1	2	560	0	-0.0135412216186523	0	0	0	0
2	1	1	2	1	0	99	0	0	2.10244536399841	0	0	0	0
3	1	1	1	2	1	1	662	0	4.6849365234375	0	0	0	0
4	1	2	1	1	2	1	382	0	6.90089011192322	0	0	0	0
5	1	2	1	2	2	1	384	0	8.85024428367615	0	0	0	0
6	1	1	1	2	1	1	323	0	10.7829482555389	0	0	0	0
7	1	2	2	2	1	2	409	0	12.682336807251	0	0	0	0
8	1	1	1	2	1	1	475	0	14.6483676433563	0	0	0	0
9	1	1	2	1	1	1	505	0	16.6976959705353	0	0	0	0
10	1	2	1	1	1	2	502	0	18.7803483009338	0	0	0	0
11	1	1	1	1	1	1	500	0	20.8463537693024	0	0	0	0
12	1	1	2	2	1	1	514	0	22.9123425483704	0	0	0	0
13	1	2	2	2	1	2	416	0	24.9783353805542	0	0	0	0
14	1	1	2	2	1	1	594	0	26.9610223770142	0	0	0	0
15	1	1	2	2	1	1	476	0	29.1103348731995	0	0	0	0
16	1	1	1	2	1	1	394	0	31.176319360733	0	0	0	0
17	1	2	2	1	2	1	460	0	33.1423397064209	0	0	0	0
18	1	1	2	2	1	1	491	0	35.1750247478485	0	0	0	0
19	1	1	1	2	1	1	393	0	37.2410233020782	0	0	0	0
20	1	1	2	1	1	1	491	0	39.2237124443054	0	0	0	0
21	1	2	2	2	2	1	425	0	41.273051738739	0	0	0	0
22	1	2	2	1	2	1	411	0	43.2557406425476	0	0	0	0
23	1	1	1	1	1	1	363	0	45.2550883293152	0	0	0	0
24	1	1	1	1	1	1	414	0	47.1877915859222	0	0	0	0
25	1	1	2	1	1	1	496	0	49.1704776287079	0	0	0	0
26	1	2	1	2	2	1	383	0	51.2364737987518	0	0	0	0
27	1	2	1	1	2	1	353	0	53.1858313083649	0	0	0	0
28	1	1	1	1	1	1	308	0	55.1185400485992	0	0	0	0
29	1	1	2	2	2	2	408	0	57.0179204940796	0	0	0	0
30	1	1	1	1	1	1	347	0	58.9839406013489	0	0	0	0
31	1	1	1	2	1	1	415	0	60.8833336830139	0	0	0	0
32	1	2	1	1	2	1	432	0	62.8660233020782	0	0	0	0
33	1	2	2	2	1	2	304	0	64.8820424079895	0	0	0	0
34	1	1	1	1	1	1	470	0	66.7647564411163	0	0	0	0
35	1	2	2	1	2	1	533	0	68.7974252700806	0	0	0	0
36	1	2	2	1	2	1	577	0	70.8967497348785	0	0	0	0
37	1	2	1	1	1	2	445	0	73.029388666153	0	0	0	0
38	1	1	2	1	1	1	557	0	75.0453991889954	0	0	0	0
39	1	1	1	2	1	1	456	0	77.1780407428741	0	0	0	0
40	1	1	1	1	1	1	392	0	79.1940474510193	0	0	0	0
41	1	2	1	2	2	1	313	0	81.176744222641	0	0	0	0
42	1	1	1	1	1	1	303	0	83.0594518184662	0	0	0	0
43	1	1	2	1	1	1	485	0	84.9088664054871	0	0	0	0
44	1	2	1	1	2	1	484	0	86.9581842422485	0	0	0	0
45	1	2	2	1	2	1	498	0	89.0241854190826	0	0	0	0
46	1	2	2	2	1	2	399	0	91.1068489551544	0	0	0	0
47	1	2	1	2	1	2	721	0	93.072868347168	0	0	0	0
48	1	2	2	2	2	1	454	0	95.3721287250519	0	0	0	0
49	1	1	2	2	1	1	406	0	97.3881289958954	0	0	0	0
50	1	2	2	2	2	1	519	0	99.3708236217499	0	0	0	0
51	1	2	1	2	2	1	403	0	101.486802816391	0	0	0	0
52	1	2	1	2	2	1	405	0	103.452823877335	0	0	0	0
53	1	2	2	1	2	1	487	0	105.418864250183	0	0	0	0
54	1	2	1	1	2	1	438	0	107.4681828022	0	0	0	0
55	1	2	1	1	1	2	246	0	109.467542648315	0	0	0	0
56	1	2	1	1	2	1	527	0	111.283621311188	0	0	0	0
