Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	1	2	1	2	2	260	0	-0.0117974281311035	0	0	0	0
2	1	1	1	1	0	99	0	0	3.73705339431763	0	0	0	0
3	1	1	2	2	2	2	588	0	8.25231862068176	0	0	0	0
4	1	2	1	2	2	1	780	0	13.2674436569214	0	0	0	0
5	1	1	2	2	1	1	776	0	15.6000545024872	0	0	0	0
6	1	2	1	1	2	1	476	0	17.9160063266754	0	0	0	0
7	1	2	1	1	2	1	411	0	19.9320631027222	0	0	0	0
8	1	1	2	2	1	1	656	0	25.2637486457825	0	0	0	0
9	1	2	1	2	2	1	512	0	27.4630720615387	0	0	0	0
10	1	1	1	1	1	1	895	0	29.5291044712067	0	0	0	0
11	1	2	1	1	2	1	437	0	31.9783475399017	0	0	0	0
12	1	1	2	2	2	2	447	0	33.9610733985901	0	0	0	0
13	1	1	1	2	1	1	647	0	35.9604620933533	0	0	0	0
14	1	2	1	2	2	1	439	0	38.159782409668	0	0	0	0
15	1	1	1	1	1	1	569	0	40.1425094604492	0	0	0	0
16	1	1	2	2	1	1	781	0	44.257908821106	0	0	0	0
17	1	1	1	1	1	1	639	0	49.2563655376434	0	0	0	0
18	1	2	1	2	2	1	816	0	51.4390213489532	0	0	0	0
19	1	1	2	1	1	1	794	0	53.8049666881561	0	0	0	0
20	1	2	2	2	2	1	905	0	56.2542145252228	0	0	0	0
21	1	1	2	1	1	1	512	0	58.7034556865692	0	0	0	0
22	1	2	1	1	0	99	0	0	63.7352440357208	0	0	0	0
23	1	1	1	1	1	1	579	0	69.2835488319397	0	0	0	0
24	1	2	2	1	2	1	671	0	71.4162218570709	0	0	0	0
25	1	1	2	1	1	1	815	0	73.6321973800659	0	0	0	0
26	1	2	2	1	1	2	457	0	75.998140335083	0	0	0	0
27	1	2	1	1	0	99	0	0	79.7303233146667	0	0	0	0
28	1	2	1	2	2	1	638	0	82.2962095737457	0	0	0	0
29	1	1	2	2	1	1	744	0	84.4788644313812	0	0	0	0
30	1	2	2	2	2	1	746	0	88.2443840503693	0	0	0	0
31	1	1	1	2	1	1	751	0	90.543669462204	0	0	0	0
32	1	2	2	1	1	2	107	0	92.842964887619	0	0	0	0
33	1	1	2	1	1	1	706	0	94.4924664497375	0	0	0	0
34	1	2	2	1	0	99	0	0	96.7417786121368	0	0	0	0
35	1	2	2	2	2	1	867	0	99.3076424598694	0	0	0	0
36	1	1	1	1	1	1	963	0	101.723578214645	0	0	0	0
37	1	2	2	1	2	1	767	0	104.239461421967	0	0	0	0
38	1	2	2	1	2	1	684	0	106.555418491364	0	0	0	0
39	1	1	1	2	0	99	0	0	108.788071632385	0	0	0	0
40	1	2	1	2	0	99	0	0	115.719264984131	0	0	0	0
41	1	2	1	1	2	1	596	0	121.034315109253	0	0	0	0
42	1	1	1	1	1	1	623	0	123.183644294739	0	0	0	0
43	1	1	2	2	0	99	0	0	126.949151039124	0	0	0	0
44	1	1	1	1	0	99	0	0	132.247530460358	0	0	0	0
45	1	2	2	1	0	99	0	0	137.279329299927	0	0	0	0
46	1	1	1	2	1	1	599	0	141.294760465622	0	0	0	0
47	1	1	1	2	1	1	690	0	143.44410276413	0	0	0	0
48	1	1	2	2	2	2	593	0	145.676744222641	0	0	0	0
49	1	1	1	2	0	99	0	0	148.659163475037	0	0	0	0
50	1	2	1	1	2	1	538	0	153.307738542557	0	0	0	0
51	1	1	1	1	0	99	0	0	159.722428321838	0	0	0	0
52	1	1	2	1	0	99	0	0	167.736641407013	0	0	0	0
53	1	2	1	2	2	1	10	0	170.302518367767	0	0	0	0
54	1	1	2	2	1	1	777	0	171.868718624115	0	0	0	0
55	1	2	2	2	2	1	692	0	174.201320886612	0	0	0	0
56	1	1	1	1	0	99	0	0	178.466688632965	0	0	0	0
57	1	1	1	2	1	1	957	0	181.032567977905	0	0	0	0
58	1	1	2	1	1	1	937	0	183.531799793243	0	0	0	0
59	1	1	1	2	1	1	926	0	187.447264194489	0	0	0	0
60	1	2	1	1	2	1	700	0	189.913173675537	0	0	0	0
61	1	2	2	2	0	99	0	0	192.162484407425	0	0	0	0
62	1	1	2	1	1	1	85	0	195.728049278259	0	0	0	0
63	1	2	2	2	2	1	748	0	197.360894680023	0	0	0	0
64	1	2	2	1	2	1	865	0	199.660185575485	0	0	0	0
65	1	2	2	2	2	1	905	0	202.076119184494	0	0	0	0
66	1	2	1	2	2	1	479	0	204.52535533905	0	0	0	0
67	1	2	2	2	2	1	711	0	206.55807518959	0	0	0	0
68	1	1	1	1	1	1	604	0	208.824050188065	0	0	0	0
69	1	1	2	2	0	99	0	0	210.973391056061	0	0	0	0
70	1	1	1	1	0	99	0	0	215.521986961365	0	0	0	0
71	1	2	2	2	0	99	0	0	218.087877035141	0	0	0	0
72	1	2	2	1	2	1	631	0	220.653743028641	0	0	0	0
73	1	2	2	2	2	1	912	0	222.836409568787	0	0	0	0
74	1	2	1	2	2	1	638	0	225.302320480347	0	0	0	0
75	1	1	2	1	1	1	559	0	227.484992265701	0	0	0	0
76	1	2	2	2	2	1	587	0	229.601004600525	0	0	0	0
77	1	1	1	2	1	1	958	0	231.733686685562	0	0	0	0
78	1	2	1	1	0	99	0	0	235.73246383667	0	0	0	0
79	1	2	2	2	0	99	0	0	238.298337221146	0	0	0	0
80	1	2	1	2	2	1	484	0	240.864214420319	0	0	0	0
81	1	1	2	1	0	99	0	0	242.896923780441	0	0	0	0
82	1	2	1	1	2	1	621	0	245.46281504631	0	0	0	0
83	1	2	2	1	0	99	0	0	247.628812551498	0	0	0	0
84	1	2	1	2	2	1	737	0	256.242845058441	0	0	0	0
85	1	2	2	1	0	99	0	0	259.72510266304	0	0	0	0
86	1	2	1	2	2	1	545	0	262.290988683701	0	0	0	0
