Trial	Block	stimside	congruentcondition	colors	respside	accuracy	RT	reward	trialtime	tmstime	query	qresp	qrt
1	1	2	1	1	2	1	358	0	-0.0173226000042632	0	0	0	0
2	1	1	1	1	1	1	473	0	1.86850530002266	0	0	0	0
3	1	1	1	1	1	1	724	0	3.8571866999846	0	0	0	0
4	1	1	1	2	2	2	731	0	6.10658769996371	0	0	0	0
5	1	2	2	1	0	99	0	0	8.35487809998449	0	0	0	0
6	1	1	2	2	0	99	0	0	10.8995584999211	0	0	0	0
7	1	1	1	2	2	2	831	0	13.4463231000118	0	0	0	0
8	1	1	2	2	2	2	701	0	15.816240199958	0	0	0	0
9	1	1	1	1	1	1	114	0	18.0521382999141	0	0	0	0
10	1	1	2	1	2	2	376	0	19.6933508999646	0	0	0	0
11	1	1	2	2	0	99	0	0	21.6073481999338	0	0	0	0
12	1	1	1	1	1	1	502	0	24.1593612999422	0	0	0	0
13	1	1	1	2	1	1	450	0	26.1953074999619	0	0	0	0
14	1	2	1	2	2	1	605	0	28.1840656999266	0	0	0	0
15	1	1	1	1	1	1	541	0	30.32825339993	0	0	0	0
16	1	2	2	1	2	1	421	0	32.4010652999859	0	0	0	0
17	1	2	2	2	2	1	647	0	34.3505964999786	0	0	0	0
18	1	1	1	2	1	1	564	0	36.5292649000185	0	0	0	0
19	1	2	2	2	1	2	512	0	38.6292711999267	0	0	0	0
20	1	2	1	1	0	99	0	0	40.6682645999826	0	0	0	0
21	1	1	2	1	2	2	722	0	43.2194187999703	0	0	0	0
22	1	2	1	1	1	2	679	0	45.4712372999638	0	0	0	0
23	1	2	2	1	1	2	428	0	47.6738588999724	0	0	0	0
24	1	2	1	2	1	2	349	0	49.6401196999941	0	0	0	0
25	1	1	2	2	1	1	331	0	51.5300749000162	0	0	0	0
26	1	1	1	2	2	2	347	0	53.3869408000028	0	0	0	0
27	1	2	1	2	2	1	393	0	55.2603978000116	0	0	0	0
28	1	2	1	1	1	2	385	0	57.172110299929	0	0	0	0
29	1	1	2	1	2	2	455	0	59.0873657999327	0	0	0	0
30	1	2	2	2	0	99	0	0	61.0621354000177	0	0	0	0
31	1	2	1	1	2	1	712	0	63.6134254999924	0	0	0	0
32	1	1	2	2	2	2	675	0	65.8432393999537	0	0	0	0
33	1	1	2	2	0	99	0	0	68.0513265000191	0	0	0	0
34	1	1	1	1	1	1	740	0	70.5943756999914	0	0	0	0
35	1	1	2	1	2	2	937	0	72.8604415999725	0	0	0	0
36	1	1	1	1	0	99	0	0	75.321339200018	0	0	0	0
37	1	2	2	2	1	2	834	0	77.8591838999419	0	0	0	0
38	1	2	2	1	1	2	546	0	80.2116537999827	0	0	0	0
39	1	1	2	2	0	99	0	0	82.287556199939	0	0	0	0
40	1	1	2	2	2	2	397	0	84.8402583999559	0	0	0	0
41	1	1	1	2	1	1	580	0	86.7701156999683	0	0	0	0
42	1	2	2	1	1	2	688	0	88.8700062999269	0	0	0	0
43	1	1	2	1	1	1	767	0	91.0938627999276	0	0	0	0
44	1	2	1	2	1	2	371	0	93.3785856999457	0	0	0	0
45	1	1	1	1	2	2	910	0	95.2715092999861	0	0	0	0
46	1	1	2	1	1	1	343	0	97.7102987999097	0	0	0	0
47	1	1	2	1	2	2	139	0	99.5784301999956	0	0	0	0
48	1	2	1	2	2	1	302	0	101.240308600012	0	0	0	0
49	1	1	1	1	1	1	432	0	103.077356099966	0	0	0	0
50	1	2	1	1	2	1	398	0	105.047418299946	0	0	0	0
51	1	2	2	1	2	1	740	0	106.977160200011	0	0	0	0
52	1	2	1	1	2	1	574	0	109.23931460001	0	0	0	0
53	1	1	1	2	1	1	620	0	111.337711700005	0	0	0	0
54	1	1	1	2	0	99	0	0	113.48652939999	0	0	0	0
55	1	2	2	2	2	1	889	0	116.012508100015	0	0	0	0
56	1	2	1	1	2	1	624	0	118.421019100002	0	0	0	0
57	1	2	1	2	2	1	420	0	120.561763099977	0	0	0	0
58	1	1	2	2	1	1	629	0	122.512510599918	0	0	0	0
59	1	2	2	1	1	2	774	0	124.671370900003	0	0	0	0
60	1	1	1	1	2	2	494	0	126.98407399992	0	0	0	0
61	1	2	2	2	1	2	574	0	129.0004128	0	0	0	0
62	1	1	2	1	2	2	454	0	131.103669199976	0	0	0	0
63	1	1	2	1	2	2	449	0	133.075981799979	0	0	0	0
64	1	2	2	1	2	1	485	0	135.056498099933	0	0	0	0
65	1	2	1	1	2	1	455	0	137.070365499938	0	0	0	0
66	1	2	2	1	2	1	514	0	139.059538099915	0	0	0	0
67	1	1	2	2	0	99	0	0	141.09564049996	0	0	0	0
68	1	1	1	2	1	1	608	0	143.636738599977	0	0	0	0
69	1	2	1	2	2	1	407	0	145.759790299926	0	0	0	0
70	1	2	2	2	2	1	607	0	147.687781599932	0	0	0	0
71	1	1	2	1	2	2	238	0	149.815612499951	0	0	0	0
72	1	2	1	1	0	99	0	0	151.584494899958	0	0	0	0
73	1	2	1	2	2	1	656	0	154.117654699949	0	0	0	0
74	1	1	2	1	1	1	581	0	156.304678799934	0	0	0	0
75	1	2	1	2	2	1	562	0	158.419853199972	0	0	0	0
76	1	1	2	1	0	99	0	0	160.512640099972	0	0	0	0
77	1	2	2	2	1	2	462	0	163.047658799915	0	0	0	0
78	1	2	2	1	1	2	414	0	165.031609699945	0	0	0	0
79	1	1	1	2	0	99	0	0	166.981160999974	0	0	0	0
80	1	2	2	2	2	1	21	0	169.545827099937	0	0	0	0
81	1	2	1	2	2	1	856	0	171.08564569999	0	0	0	0
82	1	2	2	2	1	2	436	0	173.458873099997	0	0	0	0
83	1	1	2	2	2	2	433	0	175.429813099909	0	0	0	0
84	1	2	2	2	0	99	0	0	177.386513900012	0	0	0	0
85	1	2	1	2	2	1	513	0	179.941007399932	0	0	0	0
86	1	1	1	1	1	1	414	0	181.975646400009	0	0	0	0
87	1	1	1	2	1	1	437	0	183.905624600011	0	0	0	0
88	1	1	2	2	1	1	528	0	185.861686899909	0	0	0	0
89	1	2	1	1	1	2	412	0	187.913641899941	0	0	0	0
90	1	2	2	1	1	2	437	0	189.840484399931	0	0	0	0
91	1	1	1	1	1	1	657	0	191.796569500002	0	0	0	0
92	1	2	2	1	1	2	430	0	193.975553199998	0	0	0	0
93	1	2	2	2	2	1	151	0	195.93472749996	0	0	0	0
94	1	1	1	2	2	2	256	0	197.621573899989	0	0	0	0
95	1	2	1	1	2	1	377	0	199.404935300001	0	0	0	0
96	1	2	1	2	2	1	339	0	201.298335099942	0	0	0	0
97	2	1	2	2	1	1	959	0	218.534976999974	0	0	0	0
98	2	2	1	1	2	1	317	0	221.016469499911	0	0	0	0
99	2	1	2	2	2	2	499	0	222.866845599958	0	0	0	0
